"subject","course_code","course_name","description","credits"
"Accounting","ACTG 4650","Financial Accounting Standards","Prerequisite: ACTG 3120  with minimum grade of C (2.0) and admission to the College of Business. Analysis of propositions, axioms, theorems, controversial accounting concepts, and authoritative statements and research on accounting principles.","3 credit hours"
"Accounting","ACTG 4680","Forensic Accountancy and Fraud Auditing","Prerequisite: ACTG 4510  with minimum grade of C (2.0) or approval of department chair and admission into the College of Business. The practice of forensic accounting, i.e., nontraditional investigative aspects of accountancy (e.g., litigation support, business interruptions, etc.); emphasis on fraud prevention and the detection of fraudulent intent to obtain improper individual or group gains.","3 credit hours"
"Accounting","ACTG 4840","Study Abroad","Prerequisites: ACTG 3110  and ACTG 3310  with a C (2.0) or better; junior standing; admission into the Jones College of Business. A short-term international business education experience designed to expose the student to the economic, political, cultural, and social environments of a foreign country(ies). Emphasis on the international state/status of the subject matter pertinent to the accounting discipline.","3 credit hours"
"Accounting","ACTG 4980","Independent Study in Accounting","Prerequisites: Senior standing; 3.00 overall GPA; consent of department chair; and admission into the College of Business. Accounting research or project in contemporary problem areas under direct faculty supervision. Aggregate credits allowable toward a degree may not exceed 3 hours under 4980 courses.","1 to 3 credit hours"
"Actuarial Sciences","ACSI 2100","Introduction to Actuarial Science","Foundational course in quantitative literacy, emphasizing mathematical reasoning and statistical methods through the context of actuarial principles, risk assessment, and financial decision-making.","3 credit hours"
"Actuarial Sciences","ACSI 4140","Mathematical Foundations of Actuarial Science","Prerequisites: MATH 3110  and STAT 3150  or consent of instructor. Integrates calculus, probability, and risk management topics into fundamental tools for assessing risk in an actuarial environment. Calculus and probability topics include derivatives, integrals, partials, random variables, distributions, and conditional probability. Risk topics include frequency and severity. Insurance concepts such as retention, deductible, coinsurance, and risk premiums.","3 credit hours"
"Actuarial Sciences","ACSI 4200","Introduction to Mathematics of Investment","(Same as MATH 4200  .) Prerequisite: MATH 1810  or MATH 1920  or consent of instructor. Calculus and probability/statistics used to model and analyze investments in bonds, treasury bills, stocks, and other derivatives. Topics include obtaining the price of a bond as a function of interest rate, developing formulas for duration and convexity to study the sensitivity of price to interest rate, and mathematical modeling of investor preference and attitude toward risk.","3 credit hours"
"Actuarial Sciences","ACSI 4220","Mathematics of Corporate Finance","Prerequisites: ACSI 2100  with grade of C (2.0) or better or consent of instructor. Mathematics of capital budgeting and evaluation models in corporate finance. Topics include net present values, internal rate of return, profitability index; evaluation of projects, corporations, and stocks; capital asset pricing model; cost of capital; quantification of risk and uncertainty; capital budgeting; capital structure; income statement and financial planning.","3 credit hours"
"Actuarial Sciences","ACSI 4230","Mathematics of Compound Interest","Prerequisite: ACSI 2100  with grade of C (2.0) or better or consent of instructor. Topics include measurement of interest (including accumulated and present value factors), annuities certain, yield rates, amortization schedules, sinking funds, and bonds and related securities.","3 credit hours"
"Actuarial Sciences","ACSI 4240","Mathematics of Interest Theory, Economics and Finance","Prerequisite: ACSI 4230  or consent of instructor. Applies calculus and theory of interest tools to intermediate topics in microeconomics and macroeconomics and topics in finance. Topics include pricing activities, the simplified Keynesian model, interest and discount rates, valuation of payment streams, yield rates, amortization, cash flows and internal rate of return, stock and bond valuation, portfolio risks, the Capital Asset Pricing Model (CAPM), efficient markets, capital structure, leverage, financial performance measurement, and basic option pricing and the Black-Scholes model.","3 credit hours"
"Actuarial Sciences","ACSI 4280","Undergraduate Research","Prerequisite: Permission of department. Independent investigation of a selected research problem under the guidance of a faculty member resulting in an oral and written report of results. May be repeated for a maximum of four credits.","1 to 4 credit hours"
"Actuarial Sciences","ACSI 4330","Actuarial Mathematics I","Prerequisites: ACSI 4230  and STAT 4190  ; or consent of instructor. Concepts and models for long-term actuarial mathematics. Topics include survival distributions and life tables, life insurance, life annuities, and net premiums.","3 credit hours"
"Actuarial Sciences","ACSI 4340","Actuarial Mathematics II","Prerequisite: ACSI 4330  . Concepts and models for long-term actuarial mathematics. Topics chosen from net premium reserves, multiple life functions, multiple decrement models, multiple state models, Markov chain and Markov process models, valuation theory and pension plans, and insurance models (including expenses and nonforfeiture benefits and dividends).","3 credit hours"
"Actuarial Sciences","ACSI 4430","Introduction to Loss Models and Credibility","Prerequisites: ACSI 4140  and ACSI 4230  or consent of instructor. Assumes a thorough knowledge of calculus, probability, and mathematical statistics. Topics include insurance and reinsurance coverages; severity, frequency, and aggregate models; parametric and non-parametric estimation; introduction to credibility.","3 credit hours"
"Actuarial Sciences","ACSI 4440","Advanced Topics on Loss Models and Credibility","Prerequisites: ACSI 4140  , ACSI 4230  , and ACSI 4430  or consent of instructor. Assumes a thorough knowledge of calculus, probability, and mathematical statistics. Provides in-depth knowledge on advanced short-term actuarial mathematics techniques, advanced actuarial methods useful in modeling, and ratemaking and reserving for short-term coverages.","3 credit hours"
"Actuarial Sciences","ACSI 4530","Rate Making and Loss Reserving","Prerequisite: ACSI 2100  with grade of C (2.0) or better or consent of the instructor. Topics include the introduction of the daily work as a P&C actuary in rate making and loss reserving, summarizing loss run data, compiling of loss triangles, computing loss development factors, incurred method, paid method, case method, Bornhuetter-Ferguson method, trend losses, rate making on losses and exposure, IBNR reserving, make loss payments plan, reporting and communication of analysis results.","3 credit hours"
"Actuarial Sciences","ACSI 4600","Problems in Actuarial Science","Prerequisites: Senior standing and consent of instructor. Students wishing to enroll must submit a written course/topic proposal to the department prior to the semester in which ACSI 4600 is taken. Proposal must be approved prior to taking the course. At the conclusion, each enrollee must submit a written report to the department.","1 to 6 credit hours"
"Actuarial Sciences","ACSI 4630","Mathematics of Risk Management","Prerequisite: ACSI 2100  with grade of C (2.0) or better or consent of instructor. Topics chosen from mathematical modeling of volatility; pricing of bonds and stocks; duration and convexity; asset/liability management; forward contract, future contract, options; spreads, collars and other hedging strategies; option pricing models, Black-Scholes formula, Greeks, Delta hedge, Delta-Gamma hedge; hedge portfolio and hedge ratio.","3 credit hours"
"Actuarial Sciences","ACSI 4640","Mathematics of Options, Futures, and Other Derivatives","Prerequisites: ACSI 4630  and ACSI 4200  / MATH 4200  . Topics chosen from lognormal model; Black-Scholes equation; volatility; risk neutral pricing; simulation; interest rate models; pricing of bonds, option on bonds,  interest rate caps, and other interest rate derivatives.","3 credit hours"
"Advertising","ADV 2322","Agency Ever Blue Branding I","Introductory course to the student-powered advertising and public relations agency. Students taking this course will focus on producing tactics needed for client projects.","3 credit hours"
"Advertising","ADV 3020","Principles of Advertising","Overview of advertising principles and practices including the role of advertising in society and the marketplace, consumer behavior, advertising media, budgeting and planning, and the creation and production of advertising messages.","3 credit hours"
"Advertising","ADV 3060","Issues in Advertising: Sexuality and Gender","Explores use of sexuality and gender portrayals in print, broadcast, outdoor, and online and new forms of advertising from various theoretical perspectives and using actual cases.","3 credit hours"
"Advertising","ADV 3080","Ethical Standards and Practices in Advertising","Explores standards, principles, and practices of ethical decision making in advertising. Students examine theories, concepts, behaviors, and practices relevant to creating, implementing, and pitching advertising in an ethical manner.","3 credit hours"
"Advertising","ADV 3160","Advertising Design and Visuals","Prerequisite: VCOM 2950  or permission of instructor. Creating and producing advertising messages for various media, including publications, broadcast, outdoor, and direct mail.","3 credit hours"
"Advertising","ADV 3170","Advertising Copy and Creativity","Prerequisite: ADV 3020  with grade of C (2.0) or better or permission of instructor. Techniques for analyzing, creating, and writing strategic messages for advertising and social media with attention to message strategy and presentation across multiple platforms.","3 credit hours"
"Advertising","ADV 3322","Agency Ever Blue Branding II","Mid-level course to the student-powered advertising and public relations agency. Students will focus on strategy for clients and acting as liaisons between the tactics team and the executive board. In addition to working on strategy, students will work on advanced tactics and research for clients.","3 credit hours"
"Advertising","ADV 3480","Media Strategy and Buying","Prerequisite: ADV 3020  with grade of C (2.0) or better or permission of instructor. Planning, implementing, and evaluating of media objectives and strategy in advertising, including media characteristics, limitations, and budgeting.","3 credit hours"
"Advertising","ADV 3520","Special Topics in Professional Issues","(Same as JOUR 3520  / PR 3520  / VCOM 3520  .) Special topics in journalism, advertising, public relations, and visual communication focusing on practical applications. Topics change each semester and have included investigative, environmental, sports, and political reporting; visual editing; international public relations; and advertising account management. May be repeated up to 6 credits.","3 credit hours"
"Advertising","ADV 3530","Advanced Advertising Creative","Prerequisites: ADV 3020  , ADV 3160  , and ADV 3170  . Builds upon theories and techniques of the principles, writing, and design courses focusing on advertising. Focuses on traditional media creative content and expanding knowledge to include other forms of advertising content with an eye towards creating portfolio-quality work.","3 credit hours"
"Advertising","ADV 3800","Journalism and Media Topics","Examines a specific topic in the field of journalism or media. Topic and available academic credit announced prior to scheduling of the class. May include Study Abroad. Study Abroad fees may apply.","1 to 3 credit hours"
"Advertising","ADV 4230","Case Studies in Strategic Communication","Prerequisites: ADV 3020  with grade of C (2.0) or better or permission of instructor; junior standing. Problems, decisions, and decision-making processes of advertising and strategic communication managers. Emphasis on decision making across functional areas of advertising and strategic communication processes.","3 credit hours"
"Advertising","ADV 4250","Interactive Advertising and Social Media","Prerequisite: ADV 3020  with grade of C (2.0) or better or permission of instructor. Explores advertisers’ use of social media from various theoretical perspectives and using actual cases. Focuses on building skills in various platforms.","3 credit hours"
"Advertising","ADV 4322","Agency Ever Blue Branding III","Executive-level course to the student-powered advertising and public relations agency. Students will focus on leadership, team building, recruiting, and acting as liaisons between the clients and the agency team. Students will lead by example, which includes giving feedback, working on tactics, and providing input on strategy.","3 credit hours"
"Advertising","ADV 4970","Advertising Campaigns","Prerequisites: ADV 3170  and ADV 3480  with minimum grades of C (2.0) or permission of instructor. Planning, designing, and executing all phases of a complete advertising campaign. An opportunity for advanced students to synthesize and apply skills from previous courses.","3 credit hours"
"Aerospace","AERO 1010","Introduction to Aerospace","History of aerospace, opportunities in the field, fundamentals of flight, navigation, meteorology, and Federal Aviation Regulations. Open to all students desiring a general and practical knowledge of aviation.","3 credit hours"
"Aerospace","AERO 1020","Theory of Flight","Topics include basic aerodynamics with emphasis on lift, weight, thrust, and drag forces and moments acting upon an airplane in flight. Provides students with the opportunity to become acquainted with technical aviation terminology, the physics and mathematics necessary to understand various aspects of flight, and personal experience with aircraft design and testing through a balsa wood glider project.","3 credit hours"
"Aerospace","AERO 1230","Aviation Laws and Regulations","Introduces students to aviation regulations needed to pass FAA knowledge exams, check rides, oral and practical exams, and interviews. Portions of Title 14 and 49 of the Code of Federal Regulations discussed with an emphasis on application of these regulations to airmen certification and aircraft operations.","3 credit hours"
"Aerospace","AERO 1340","Introduction to Aerospace Maintenance","AERO Maintenance Management majors only. Organization and operation of aircraft maintenance activities. Federal regulations and aviation maintenance law. Maintenance management function in practical settings. Lecture course that meets 45 contact hours a semester.","3 credit hours"
"Aerospace","AERO 1380","Aerospace Maintenance Shop Practices","AERO Maintenance Management majors only. Use of common tools, measuring devices, and special aircraft tools. Shop layout for aircraft maintenance management. Students must be equipped with the Part 147 minimum tools and safety equipment. Lecture/laboratory meets for 90 contact hours per semester.","3 credit hours"
"Aerospace","AERO 1710","Introduction to Unmanned Aircraft Systems","An overview of Unmanned Aircraft Systems (UAS), including UAS history, technology, and applications. Introduces methods of UAS operation, challenges to UAS integration, and regulations/standards governing UAS operation.","3 credit hours"
"Aerospace","AERO 2010","Aviation Weather","Introduces students to basic weather theory at all scales and applicable weather products associated with aviation operations. Some topics include meteorology, characteristics of the atmosphere, weather observations and forecasts, and weather phenomena affecting the safety of flight.","3 credit hours"
"Aerospace","AERO 2100","Airline Management","Introduces the organizational structure and economic characteristics of U.S. air carriers. Topics include passenger forecasting, route selection, marketing, scheduling, fleet planning, labor relations, and ticket pricing.","3 credit hours"
"Aerospace","AERO 2201","Professional Pilot Flight Lab I","Prerequisite:AERO 2230or simultaneous completion ofAERO 2230. Flight instruction leading to the FAA Private Pilot Certificate; the first of four flight labs in the Professional Pilot concentration sequence. Private Pilot certificate must be completed during this course. Requires a minimum of four training sessions per week at the airport campus in the spring/fall semester and a minimum of five training sessions per week at the airport campus in the summer session. Fee required.","2 credit hours"
"Aerospace","AERO 2230","Professional Pilot I","First of five classes in the Professional Pilot concentration sequence. Provides students with aeronautical knowledge required for certification as a Private Pilot. Emphasis placed on acquisition of basic knowledge in the areas of aerodynamics, performance, systems, weather, Federal Aviation Regulations, and flight planning.","3 credit hours"
"Aerospace","AERO 2331","Airframe Inspection","Pre/corequisites: AERO 1340  and AERO 1380  , both with minimum grade of C (2.0). Provides students with techniques, procedures, and requirements concerning aircraft airframe inspections. Topics include research, checklists, and repair phases of inspections required by the FARs. Students must be equipped with the Part 147 minimum tools and safety equipment. Lecture/laboratory meets for 90 contact hours per semester.","3 credit hours"
"Aerospace","AERO 2342","Powerplant Inspection","Pre/corequisites: AERO 1340  and AERO 1380  , both with minimum grade of C (2.0). Basic requirements, techniques, and procedures for performing a 100-hour inspection on an aircraft reciprocating engine. Students must be equipped with the Part 147 minimum tools and safety equipment. Lecture/laboratory meets for 90 contact hours per semester.","3 credit hours"
"Aerospace","AERO 2371","Aircraft Welding","Prerequisite: AERO 1380  with minimum grade of C (2.0). Various types of aircraft welding techniques and procedures. Students must be equipped with the Part 147 minimum tools and safety equipment. Lecture/laboratory that meets for 45 contact hours.","3 credit hours"
"Aerospace","AERO 2381","Non-Metallic Structures: Dope, Fabric, and Finishing","3 credit hours  Prerequisite: AERO 1380  with minimum grade of C (2.0). Aircraft fabric covering and finishing. Students must be equipped with the Part 147 minimum tools and safety equipment. Lecture/laboratory that meets 45 contact hours a semester.",""
"Aerospace","AERO 2710","sUAS Remote Pilot Certification","Prerequisite: Permission of department. Offers preparation for students to take the FAA Remote Pilot Aeronautical Knowledge test. Topics will include regulations, airspace and requirements, weather, loading and performance, and small unmanned aircraft operations.","2 credit hours"
"Aerospace","AERO 2715","Small Unmanned Aircraft Systems Certification","3 credit hours  Prerequisite: Permission of department. Offers preparation for non-UAS major students to take the FAA Part 107 Remote Pilot Aeronautical Knowledge test. Topics include regulations, airspace and requirements, weather, loading and performance, and small unmanned aircraft operations. FAA Remote Pilot Certificate must be completed during this course at student expense.  Note: UAS majors must take AERO 2710 sUAS Remote Pilot Certificate.",""
"Aerospace","AERO 3020","Aerospace Materials","Prerequisites: AERO 1010  , AERO 1020  , and MATH 1530  , MATH 1710  , MATH 1810  , or MATH 1910  , and CHEM 1010  / CHEM 1011  , or CHEM 1110  / CHEM 1111  , or PHYS 2010  / PHYS 2011  , or PHYS 2110  / PHYS 2111  , all with minimum grades of C (2.0). Explores materials used in aerospace applications throughout their development from the standpoint of their properties, economic impact, and future possibilities. The need for new materials to fill current requirements included. Lecture that meets for 45 contact hours a semester.","3 credit hours"
"Aerospace","AERO 3030","Propulsion Fundamentals","Prerequisites: AERO 1010  and AERO 1020  , both with minimum grade of C (2.0). Principles of operations, major components, and important features of typical propulsion systems used in aircraft and missiles, from reciprocating to reaction. Lecture that meets for 45 contact hours a semester.","3 credit hours"
"Aerospace","AERO 3080","Aviation Weather II","Prerequisite: AERO 2010  with minimum grade of C (2.0). Provides students with an in-depth knowledge of weather types and characteristics, observation and forecast weather products, and aviation-related weather hazards. Offered spring and summer only.","3 credit hours"
"Aerospace","AERO 3100","Aerospace in Our Lives","Open course for non-majors which allows exploration of the aerospace world in which we live. Credit not applicable to Aerospace major.","3 credit hours"
"Aerospace","AERO 3110","Airport Management","An overview of airport management functions, including regulatory requirements, service facilities, traffic control, financing, personnel, public relations, environmental issues, and impact of airports within their communities. Fall only.","3 credit hours"
"Aerospace","AERO 3160","Aviation Contracts and Leases","Prerequisites: AERO 2100  and AERO 3110  , both with minimum grade of C (2.0). Examines the various agreements utilized by airports to define the terms and conditions for airlines, FBOs, concessionaires, air cargo operators, and other airport tenants. Analysis of the general provisions and requirements contained within airport leases and those specific to each tenant.","3 credit hours"
"Aerospace","AERO 3170","Aviation Safety","Prerequisite: AERO 1020  with minimum grade of C (2.0). Comprehensive analysis of the principles, practices, and regulatory environment of safety in aviation operations. These include human factors issues and best practices, approaches to safety management, the role of government agencies in aviation safety, and the requirements of Safety Management Systems (SMS). Numerous case studies involving aircraft accidents or incidents examined to assist students in identifying potential risks and hazards in the flight environment.","3 credit hours"
"Aerospace","AERO 3202","Cross-Country Flight Lab (25 Hours)","Prerequisite: Commercial Pilot Certificate. Flight instruction leading to the completion of a minimum of 25 hours of flight time. Fee required. Students must apply for flight labs during the semester preceding the lab.","1 credit hour"
"Aerospace","AERO 3203","Professional Pilot Flight Lab II","Prerequisites: Private Pilot Certificate; AERO 3210  or simultaneous completion of AERO 3210  . Flight instruction leading to the FAA Instrument Rating; second of four flight labs in the Professional Pilot concentration sequence. Instrument Rating must be completed during this course. Requires a minimum of four training sessions per week at the airport campus in the spring/fall semester and a minimum of five training sessions per week at the airport campus in the summer session. Fee required.","2 credit hours"
"Aerospace","AERO 3204","Professional Pilot Flight Lab III","Prerequisites: AERO 3203  and AERO 3215  or simultaneous completion of AERO 3215  . Flight instruction leading to the FAA Commercial Pilot Certificate-Airplane Single-Engine Land; third of four flight labs in the Professional Pilot concentration sequence. Commercial Pilot Single-Engine Land Certificate must be completed during this course. Requires a minimum of four training sessions per week at the airport campus in the spring/fall semester and a minimum of five training sessions per week at the airport campus in the summer session. Fee required.","2 credit hours"
"Aerospace","AERO 3205","Conventional Landing Gear Airplane Laboratory","Prerequisite: Private Pilot Certificate. Flight and ground instruction leading to conventional landing gear operation endorsement. Course includes flight and ground instruction. Fee required. NOTE: This is not an FAA Part 141 course.","1 credit hour"
"Aerospace","AERO 3210","Professional Pilot II","Prerequisites: Private Pilot Certificate and AERO 2230  with minimum grade of C (2.0); prerequisite/corequisite: AERO 2010  with minimum grade of C (2.0); corequisite: AERO 3203  . Second of five classes in the Professional Pilot concentration sequence. Provides students with aeronautical knowledge required for completion of the Instrument Rating. Emphasis on acquisition of basic knowledge in the area of instrument flight.","3 credit hours"
"Aerospace","AERO 3212","Cross-Country Flight Lab (50 Flight Hours)","Prerequisite: Commercial Pilot Certificate. Flight instruction leading to the completion of a minimum of 50 hours of flight time. Fee required. Students must apply for flight labs during the semester preceding the lab.","2 credit hours"
"Aerospace","AERO 3215","Professional Pilot III","Prerequisites: Instrument Rating, AERO 2010  with minimum grade of C (2.0), AERO 3210  with minimum grade of C (2.0), and AERO 3203  with minimum grade of C (2.0). Required corequisite: AERO 3204  . Third of five classes in the Professional Pilot concentration sequence. Provides students with aeronautical knowledge required for certification as a Commercial Single-Engine and Multi-Engine Pilot. Emphasis placed on the acquisition of advanced knowledge of aerodynamics, performance, systems for single-engine and multi-engine aircraft, and Federal Aviation Regulations.","3 credit hours"
"Aerospace","AERO 3222","High-Altitude Aircraft Operations Laboratory","Prerequisite: AERO 3240  . Simulator and ground instruction in an aircraft simulator leading to a high-altitude log book endorsement. Fees required: NOTE: This is not an FAA-approved Part 141 course.","1 credit hour"
"Aerospace","AERO 3223","High-Performance Aircraft Flight Laboratory","Prerequisite: AERO 3204  . Flight and ground instruction in a high-performance aircraft leading to a log book endorsement in this type of aircraft. Fees required. NOTE: This is not an FAA-approved Part 141 course.","1 credit hour"
"Aerospace","AERO 3230","Crew Resource Management","Prerequisite: AERO 2230  . Introduces and explores Crew Resource Management (CRM) as a cornerstone of modern aviation safety. Develops communication and non-technical skills. Investigates and fosters the effective use of human, hardware, software, and information resources related to all aviation professions. Emphasis on team building, communication, decision making, situation awareness, and use of automation.","3 credit hours"
"Aerospace","AERO 3240","Professional Pilot IV","Prerequisites: Commercial Certificate, AERO 3204  with minimum grade of C (2.0); prerequisite/corequisite: AERO 3261  with minimum grade of C (2.0); AERO 3215  with minimum grade of C (2.0). Fourth class in the Professional Pilot concentration sequence. Introduces aircraft systems and procedures for a multi-engine, multiple crew, turbofan, transport-category aircraft typical of the type used in regional airline operations (CRJ 700). Covers major aircraft systems, operational procedures, and standard crew procedures for pilot-flying and pilot-monitoring roles, and requires flight simulator sessions. Fee required.","3 credit hours"
"Aerospace","AERO 3241","Air Charter Flight Laboratory","Prerequisites: AERO 3203  , AERO 3204  , AERO 3223  , AERO 3240  , all with minimum grade of C (2.0); consent of instructor. Air charter operation. Students will be utilized as co-pilots during transportation of university personnel. NOTE: This is not an FAA-approved Part 141 course.","1 credit hour"
"Aerospace","AERO 3261","Professional Pilot Flight Lab IV","Prerequisites: AERO 3204  and AERO 3215  , both with minimum grade of C (2.0). Flight instruction leading to the FAA Commercial Pilot Airplane Multi-engine Land Certificate; last of four flight labs in the Professional Pilot concentration sequence. Commercial Pilot Multi-engine Land Certificate must be completed during this course. Fee required. Requires a minimum of three training sessions per week at the airport campus in the spring/fall semester and a minimum of four training sessions per week at the airport campus in the summer session. Fee required. NOTE: This is not an FAA Part 141 course.","1 credit hour"
"Aerospace","AERO 3301","Sheet Metal Repair","Prerequisites: AERO 1340  and AERO 1380  , both with minimum grade of C (2.0); prerequisite/corequisite: AERO 3020  with minimum grade of C (2.0). Provides practical experience in the repair of sheet metal structures, including major repairs and alterations. Students must provide basic tools and safety equipment. Lecture/laboratory that meets for 90 contact hours a semester.","3 credit hours"
"Aerospace","AERO 3322","Aerospace Reciprocating Engine Overhaul","Prerequisites: AERO 1380  and AERO 3030  , both with minimum grade of C (2.0). Completion of a major overhaul on an aircraft engine, including procedures and acceptable techniques used in engine disassembly, inspection, repair, reassembly, and operational testing. Lecture/laboratory that meets for 90 contact hours a semester.","3 credit hours"
"Aerospace","AERO 3362","Advanced Aerospace Engine Systems Maintenance and Repair","Prerequisites: AERO 1380  and AERO 3030  , both with minimum grade of C (2.0). The operation of powerplant component systems; induction, exhaust, instrumentation, engine electrical, and propeller systems. Students must provide basic tools and safety equipment. Lecture/laboratory that meets for 90 contact hours a semester.","3 credit hours"
"Aerospace","AERO 3371","Aircraft Finishing and Non-Destructive Inspection","Prerequisite: AERO 1380  with minimum grade of C (2.0). Fundamentals of non-destructive inspection techniques including dye penetrant, magnetic particle, eddy current, and ultrasonic inspection. Students must provide basic tools and safety equipment. Lecture/laboratory that meets for 45 contact hours a semester.","3 credit hours"
