"subject","course_code","course_name","description","credits"
"Other Courses","CDCI 200","Bridging Academics to Careers","Students will gain insight into career exploration, the career decision making process and how to leverage interests, involvement, skills, academic interests and connections to identify meaningful career opportunities. Semesters offered varies.","Credits: 2"
"Other Courses","CDCI 385","Prof Internship Pgm Oral Comm","Students gain practical ‘hands-on’ experience at a preapproved organization where they develop marketable skills and learn about the professional nature of the workplace, reflecting upon that knowledge in a seminar setting. The seminar is the academic component of the internship where students will address relevant professional and career development issues pertaining to the nature of their experience through journaling, assignments, research papers and class presentations. Not open to freshmen. Permission of the department is required to add/drop the course. Semesters offered varies.","Credits: 4"
"Other Courses","CDCI 395","Professional Internship Pgm","Students gain practical ‘hands-on’ experience at a preapproved organization where they develop marketable skills and learn about the professional nature of the workplace, reflecting upon that knowledge in a seminar setting. The seminar is the academic component of the internship where students will address relevant professional and career development issues pertaining to the nature of their experience through journaling, assignments, research  and presentations. Not open to freshmen. Permission of the department is required to add/drop the course. Offered summer, fall, and spring.","Credits: Variable"
"Other Courses","CDCI 476","DesignYourPost-GraduationPlan","NA","Credits: 2"
"Other Courses","CDCI 491","JC Mentor UG Teaching Asst","Prerequisite: CDCI 496. The TA assists with logistics for the Johnson City Mentor Program in collaboration with JC Middle School, Fleishman Center administrators, and CDCI 496 seminar leaders to ensure event planning and communication with all JC Mentors in CDCI 496. Email your resume, cover letter to jcmentor@binghamton.edu to apply. Please also have one reference email a letter of recommendation to jcmentor@binghamton.edu. Permission of the department is required to add/drop the course. Semesters offered varies.   per semester.","Credits: 4"
"Other Courses","CDCI 496","Johnson City Mentor Program","Students in the Johnson City Mentor internship program serve as mentors to Johnson City Middle School students (grades 6-8) five hours per week and attend a weekly seminar class. The seminar is the academic component of the internship, and students will address relevant issues pertaining to the nature of their experience. Not open to freshmen. Permission of the department is required to add/drop the course. Semesters offered varies.","Credits: 2"
"Other Courses","EML 108","Englsh lang & lit/Letters, Oth","Academic English training for intermediate-level non-native speakers in the University Readiness Program with a focus on reading and writing.  Offered in Fall semester.","Credits: 2"
"Other Courses","EML 109","Int English Lang Dev II","Academic English training for intermediate-level non-native speakers in the University Readiness Program with a focus on reading and writing. (Pre-requisite: ELI 108).   Offered in Spring semester.","Credits: 2"
"Other Courses","EML 110","Intermed Engl As A Second Lang","This course provides instruction and practice in all four language skills: speaking, listening, reading, writing as well as English study skills and grammar.  You will receive instruction and guided practice in all of these areas with an emphasis on writing.  The course includes some experiential learning activities outside of the classroom.  The goal is to help you work to the best of your abilities in an English-speaking academic environment.  This course  is only offered in the summer.  Format:  Class discussions, group work with native speaking assistants, writing assignments, listening and reading homework and activities.  Evaluation based on homework, in-class assignments, an oral presentation and participation.  Prerequisites: Invitation to the course through Admissions and Academic Success Program (ASP).","Credits: 4"
"Other Courses","EML 115","Academic Achievement Skills","ELI 115 is designed to support students in their first year of academic life at Binghamton University by providing trained peer mentors who are ready to facilitate both guided and open-ended mentoring sessions. Students meet once a week for 1 hour to discuss topics such as goal setting, social skills, living with others, time management, self-care, academic struggles and more. This course is by invitation only by the English Language Institute.","Credits: 0"
"Other Courses","EML 120","Intermediate Read Write Vocab","Students will learn how to write strong paragraphs and short essays using the conventions typical of academic writing in a college setting.  Students will also develop their vocabulary, reading and study skills. The course is offered to first-year intermediate-level students during Fall semester for","Credits: 4"
"Other Courses","EML 121","Intermediate SpeakListenVocab","In this course, students will develop the listening, speaking, pronunciation and note-taking skills necessary for academic success.  Students will also continue to improve their vocabulary skills. The course is offered to first-year intermediate-level students during Fall semester for","Credits: 4"
"Other Courses","EML 142","American College Culture","This course provides integrated instruction in study skills, cross-cultural issues and human development. The course includes many experiential leaning activities outside of the classroom. The goal is to enable freshmen to become full participants in the academic environment.","Credits: 2"
"Other Courses","EML 205","Applied Academic Speak/Listen","This course is designed to improve multilingual students’ listening and speaking abilities. Instruction and practice in understanding classroom lectures and discussions are provided. In addition, students work on improving their pronunciation and their ability to express complex ideas in both classroom discussions and formal oral presentations.  Format: Class discussion and work in pairs and small groups with English-speaking assistants. Evaluation based on listening tasks and summaries, oral presentations, and class participation. Prerequisite: To enroll you must take the English Language Skills Assessment, given the week before classes begin, and be recommended for this course. This course is appropriate for first year students.","Credits: 4"
"Other Courses","EML 210","Academic Writing for ELLs","This course is for students who have beyond a basic command of English but whose skills still need improvement. There is a strong emphasis on writing, but this course also provides opportunities for practice in reading, speaking and listening. This course  is offered every Fall and Spring semester.  Format: Class discussion of reading assignments. Writing workshops. Revision of writing emphasized through multiple drafts of papers and student-teacher conferences. Evaluation based on several papers, short written assignments, and class participation.  Prerequisite: To enroll you must take the English Language Skills Assessment, given the week before classes begin, and be recommended for this course.This course is appropriate for first year students.","Credits: 4"
"Other Courses","EML 211","Adv ELL Writ Identity&Culture","Advanced Writing for English Language Learners will support international students as they continue to develop their writing skills in English. Students will be guided through longer 8+ page papers including a research paper. The course will provide students with the opportunity to also learn about American culture through critical reading that will provide the content for writing. Students will have multiple opportunities for revision through process writing, peer feedback, English Speaking Assistant feedback and instructor feedback both written and via conferences.  This is a 4-credit  course offered every Fall and Spring semester.","Credits: 4"
"Other Courses","EML 212","Fundamentals Academic Writing","This workshop based, 7-week, 2 credit EML course will explore academic research issues specific to English language learners (ELLs) and international students. This course focuses on the issues of US intellectual property and copyright law, and helps students to use style books and other resources to form proper citations and reference materials, and to find, read, and credit appropriate academic sources. The course also focuses on skill development necessary to academic writing such as summarizing, paraphrasing and quoting. Students will participate in large and small group discussions, maintain a journal, and write one essay. This course is encouraged for freshman and sophomore international students struggling with academic research and/or plagiarism issues.","Credits: 2"
"Other Courses","EML 213","Conquering Eng Academic Vocab","This course will help multilingual students put into practice strategies for
increasing their English vocabulary and academic phrasing beyond the general ?Academic Vocabulary
List.? The course aims to train students for future self-learning and learning in context by helping them
to recognize major-related lexicons, roots and affixes, etymological consistencies and more. Students
will utilize all language skills to create a final project focused on a topic in their major.","Credits: 2"
"Other Courses","EML 214","Crit Analysis/Argument Speech","This student-centered, 7-week EML course will focus on listening & speaking skills to improve oral communication in academic and social settings. Students will participate in large and small group academic discussions as well as give a short individual presentation. The class will also focus on informal/conversational language by engaging in activities such as role-play, interviews, and small talk.","Credits: 2"
"Other Courses","EML 215","Speaking Skills For Bilinguals","This course is for undergraduate students who have been in a fully English-speaking environment for at least one year. They should be quite fluent in English and have excellent listening comprehension, but still need work on advanced speaking skills and accent reduction. Instruction emphasizes pronunciation and presentation skills.  Format: Professional class presentations. Videotaping of at least one presentation. Student-teacher conferences. Group and individualized work on pronunciation with English Speaking Assistants. Evaluation based primarily on three formal presentations, homework assignments, and class participation.","Credits: 4"
"Other Courses","EML 216","Eng Lang Dev Econ Business","This 4-credit course is for language learners of English who have taken ELI 210 or WRIT 111, are first year or sophomore level students, and who are interested in majoring in Economics or business-related fields. Students will read on topics related to the field, and be guided through longer papers including research and argumentative papers. Students will have multiple opportunities for revision through process writing, peer and instructor feedback, both written and via conferences. The course will prepare students to become immersed in the Econ environment and mindset by using an ICL (integrated content and language) approach, and will provide opportunities to develop cultural literacy toward comprehension of a broader schemata. Vocabulary, reading, and writing related to the field of Economics, as well as rhetorical conventions and devices most often used in academic areas of this field will be reinforced.","Credits: 4"
"Other Courses","EML 218","Adv Eng Lang Transfer Students","This course is specifically designed for undergraduate ELL (English Language Learner) students who are transferring to Binghamton University from other institutions of higher education. The course addresses all four language skills (speaking, listening, reading, and writing) as well as study skills that will be needed to do their best work in upper-level courses. Content will include an exploration of the Binghamton University context as well as major-specific developments and vocabulary. Students can expect oral presentations and written papers. This course is offered every Fall and Spring semester.","Credits: 4"
"Other Courses","EML 391","ELL Outreach and Persistence","This course is designed to explore the issues faced by international students while assimilating into American academic culture through the lens of persistence. The course is reflection based, with reflection on experiences as well as academic readings in the form of discussions and journaling. Student are required to mentor new international students a minimum of 1 hour per week.","Credits: 2"
"Other Courses","EML 491","Practicum in College Teaching","This course is a “Practicum in College Teaching” course. During pre-registration students apply and then interview to become “English Speaking Assistants” for ELI oral communication classes and writing classes. Before the assigned semester, students complete an online training and attend one meeting. Throughout the semester students attend assigned EML classes and participate as English-speaker models and informants in pair and small-group work, thereby gaining a practical and theoretical exposure to TESOL. Students also attend three workshops about methodology and plan and facilitate a “Conversation Circle” offered to the entire campus. They also teach one “mini lesson” in class. Format: On-line orientation and training. Working with students in class. Meeting with instructor outside of class. Completing a reflective paper. Prerequisite: During pre-registration of the previous semester, students submit an application that can be found on the EML website. Students are selected through an interview process. Students must meet with the instructor before classes begin. This course is recommended for juniors and seniors.","Credits: Variable"
"Other Courses","EML 492","Tutoring English Lang Learners","This workshop-based class will meet once a week to explore language skills specific to English language learners (ELLs). We will focus on the theory, mentoring, and teaching aspects of tutoring, and the language skills needed by English language tutors. This course may be taken before applying to become an ELI Tutor or concurrent with the first semester of performing as an ELI tutor. It is a mandatory course for all ELI Tutors.   Prerequisites ELI/LING 491","Credits: 1"
"Other Courses","EML 497","Independent Study","Tutorial or seminar study of special topics that meets needs of advanced students. Prerequisite: consent of instructor.","Credits: Variable"
"Other Courses","EML 715","Adv Speaking&Listening Compre","This course is designed to improve ESL students’ listening and speaking abilities. Instruction and practice in understanding classroom lectures and discussions are provided. In addition, students work on improving their pronunciation and their ability to express complex ideas in both classroom discussions and formal oral presentations. This course is pass/fail,  offered every Fall and Spring semester.  Format: Class discussion and work in pairs and small groups with native-speaker assistants. Evaluation based on listening tests and summaries, oral presentations, and class participation. This course is appropriate for first-year students.","Credits: Variable"
"Other Courses","EML 720","Writing for Professionals","This course is for students who have a basic command of English but whose skills still need improvement. There is a strong emphasis on writing, but this course also provides opportunities for practice in reading, speaking and listening.  This course is pass/fail,  offered based on need.  Format: Class discussion of reading assignments. Writing workshops. Revision of writing emphasized through multiple drafts of papers and student-teacher conferences. Evaluation based on several papers, short written assignments, and class participation.","Credits: Variable"
"Other Courses","EML 725","Oral Comm.For Prof.Purposes","This course is designed for graduate students including those who are teaching assistants, potential teaching assistants, doctoral candidates, and other graduate students who need to improve their oral communication skills for use in a variety of educational and professional settings. Emphasis is on development of accurate pronunciation and cross-cultural communication strategies as well as giving formal presentations. This course is pass/fail, offered every Fall and Spring semester. Format: Class discussion and work in pairs and small groups with native-speaker assistants. Evaluation based on homework, oral presentations, and class participation.","Credits: Variable"
"Other Courses","FYW CHEM","Basic Chemistry Workshop","First Year Workshop in Chemistry","Credits: 0"
"Other Courses","FYW MATH","Mathematics Needed for Calculus","First Year Workshop in Mathematics.","Credits: 0"
"Other Courses","FYW WRIT","College Writing Workshop","First Year Workshop in Writing.","Credits: 0"
"Other Courses","INFO 541X","Mob. Appl. for Social Networks","The course covers app development for both the iOS and Android platforms, with an emphasis on the use of mobile devices to access social network resources. Authorization tokens, RESTful APIs, and Web interfaces in general, will be discussed. Social networks and mobile devices present a range of privacy and ethical challenges; lectures will include consideration of the ethical and legal obligations of apps to protect user privacy, security, and anonymity.
Prerequisite: (Can be taken concurrently) INFO 501, INFO 502.  Offered at least once a year.","Credits: 3"
"Asian Asian Am Study","AAAS 105","Intro To Asian Philosophy","Basic concepts and teachings of several Asian traditions, including Hinduism, Confucianism and Daoism, with a focus on Buddhism. Students examine both scriptural texts and the works of Asian philosophers and consider such issues as the existence of God, the nature of truth and the difference between right and wrong.","Credits: 4"
"Asian Asian Am Study","AAAS 106A","East Asian Civilizations","An introduction to the geographies, cultures and historical experiences of East Asian, particularly China, Korea, Japan and Vietnam. In addition to overviews of each of these countries, the course will focus on topics illustrating both the unity and diversity of East Asia: perceptions of each other, of the West and by the West; the religious/ philosophical traditions of Confucianism, Taoism, and Buddhism; the modern histories of the four countries since 1600; the growth of interconnections between East Asia and the rest of the world; the role of imperialism in East Asia; the roles of nationalism, revolution, and socialism, and the future of East Asia in the twenty-first century.","Credits: 4"
"Asian Asian Am Study","AAAS 106B","East Asian Civilizations","An introduction to the geographies, cultures and historical experiences of East Asian, particularly China, Korea, Japan and Vietnam. In addition to overviews of each of these countries, the course will focus on topics illustrating both the unity and diversity of East Asia: perceptions of each other, of the West and by the West; the religious/ philosophical traditions of Confucianism, Taoism, and Buddhism; the modern histories of the four countries since 1600; the growth of interconnections between East Asia and the rest of the world; the role of imperialism in East Asia; the roles of nationalism, revolution, and socialism, and the future of East Asia in the twenty-first century.","Credits: 4"
"Asian Asian Am Study","AAAS 111","Music Cultures: Far East, Asia","This course will provide an introduction to the study of world music (ethnomusicology) through an examination of both traditional and popular music styles from different Asian cultures, with an emphasis on the specific social and cultural backgrounds that have generated and sustained them. Topics will include the study of ethnomusicology, the influences between traditional and popular music, the social status and training of musicians and performers cross-culturally, the world music business, the influence of Asian music in world music, and world music on Asian music. Assessment will be based upon three exams. Note: Exams will involve identification of music examples from different Asian music cultures taken from listening to CD’s played in class.","Credits: 4"
"Asian Asian Am Study","AAAS 180A","Special Topics AsianAm Studies","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 180B","Special Topics AsianAm Studies","NA","Credits: 4"
"Asian Asian Am Study","AAAS 180C","Special Topics AsianAm Studies","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 180P","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 180V","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 188A","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 2"
"Asian Asian Am Study","AAAS 188F","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 2"
"Asian Asian Am Study","AAAS 197","Independent Study","Tutorial or seminar study of special problems that meets the needs of students.","Credits: Variable"
"Asian Asian Am Study","AAAS 200","Intro to AsianAmerican Studies","This course is an introduction to Asian American studies. We will consider the idea of ?Asian America? as it relates to the United States, the Americas, and the world. Our concern will be sociological and historical, examining issues of race, ethnicity, and nationality on the one hand and migration and diaspora on the other ? paying particular attention to when and how migrants from East, South, and Southeast Asia came to seen as ?Asian American.? We will also explore how Asian American issues influenced social/cultural considerations from language and food to artistic expression in a variety of media. Offered regularly.","Credits: 4"
"Asian Asian Am Study","AAAS 210","Intro To Japanese Culture","The diversity and uniqueness of today’s Japan is explored through topics such as history, geography, language, literature, religions, arts and social institutions. Of interest to students of Japanese language, literature, culture and to those pursuing Asian and Asian American Studies. Taught in English.  No prerequisites. Offered annually.","Credits: 4"
"Asian Asian Am Study","AAAS 218","Structure of Korean","Overview of the structure of the Korean language and discussion of the relevant analyses of a certain structure. Based on readings of text, students discuss the adequacy of the analyses, including generalizations and consider expanded sets of data. Touches on general areas of Korean linguistics, from Korean language background to socio-linguistics.","Credits: 4"
"Asian Asian Am Study","AAAS 219","Structure of Japanese","Detailed description and analyses of essential grammatical aspects of Japanese. Also examined are its writing system, sound system, history, sociolinguistics, and pragmatics. The goal of the course is to gain a deeper understanding of the language from contemporary linguistic perspectives.All lectures in English. Prerequisites: JPN 102, LING 118, or consent of instructor. Offered annually.","Credits: 4"
"Asian Asian Am Study","AAAS 221","Intro Asian American Studies","This course is an introduction to Asian American studies. We will consider the idea of ?Asian America? as it relates to the United States, the Americas, and the world. Our concern will be sociological and historical, examining issues of race, ethnicity, and nationality on the one hand and migration and diaspora on the other, paying particular attention to when and how migrants from East, South, and Southeast Asia came to seen as ‘Asian American’. We will also explore how Asian American issues influenced social/cultural considerations from language and food to artistic expression in a variety of media. Offered regularly.","Credits: 4"
"Asian Asian Am Study","AAAS 230","Contemporary Chinese Cinemas","Around a dozen subtitled films from China, Hong Kong, and Taiwan are screened during classroom meetings. Core requirements include writing short (3-6 page) interpretations of 4 films, and two take-home exams. Lectures and readings cover Chinese film history, prominent directors and films, cinematic terminology, and special focus on the relationship between form and content in movies. All lectures, readings, and films are presented in English, knowledge of Chinese language is not required.","Credits: 4"
"Asian Asian Am Study","AAAS 240","Korean Lit & Culture:Pre 20thc","This course introduces pre-modern Korean society and culture through literary works of various genres, dramatic performances, music, rituals, and cultural practices. Overall, the course will enable students to have a better understanding of the cultural practices of pre-modern Korea (i.e., pre-1900). The primary materials used for the course will be literary works (in translation) and these will be supplemented with discussions on cultural practices, religious worldviews, popular culture, and daily life habits. Moreover, where possible recordings and film will be used to help students better understand this period.","Credits: 4"
"Asian Asian Am Study","AAAS 242","20th Cen Korean Lit (In Trans)","Introduces modern Korean literature and culture (i.e., post-1900) in various genres including short stories, novels, and poetry. All readings are in English and thus Korean language fluency is not necessary. This course will allow students to understand the many changes experienced by Koreans in the past century along with gaining deeper knowledge of Korean culture practices and literary works.","Credits: 4"
"Asian Asian Am Study","AAAS 250","Japanese Cinema","This course examines representative Japanese films produced between the mid-1930s and the late-1980s. The primary goals are to foster critical understanding and appreciation of Japanese cinema, society, history, culture, politics and interpersonal relations. The artistic styles and thematic concerns of major directors of the “Postwar Humanist School” (Kurosawa, Mizoguchi and Ozu) and post-1960 Japanese “New Wave” group (Shinoda and Imamura) will be identified, analyzed and discussed. Works will be examined both in terms of the Japanese cinematic tradition and the values and conflicts characteristic of premodern, modern and contemporary Japan. Special consideration will be given to artistic representations of the experience and legacies of the Asia Pacific War (1931-45), lived experience in an exacting, hierarchical, group-oriented society, distinctive Japanese figures such as the samurai and geisha, and influential social institutions such as the family and public school. Students are encouraged to develop their own informed interpretations of the cinematic works under study and articulate the relevance of the issues treated in the Japanese filmic texts to their own lives and times. No prior knowledge of Japanese language, history or culture is required.","Credits: 4"
"Asian Asian Am Study","AAAS 251","Classical JPN Lit & Culture","The course provides an overview of Japanese literature and cultural history from the 7th to the 12th Century. Students will explore early myth-histories, poetic anthologies, setsuwa tales, women’s diaries, The Tale of Genji and the refined court society that inspired it, and glance at the different lifestyles and values of the emerging warrior class. Course materials include literature in translation and works of criticism. Contemporary reception of several works of premodern literature will also be explored. No prerequisites.","Credits: 4"
"Asian Asian Am Study","AAAS 252","Mediev/Early Mod JPN Lit/Cult","This course examines Japanese literature and culture from the 13th Century to 1800. It looks into quintessential elements of Japanese culture, such as tea ceremony, Noh theater, and literature by Buddhist recluses, but also at the less-known work of anonymous writers and storytellers. It explores the vibrant culture of the Tokugawa period: kabuki and bunraku performances, haiku, narratives that involve merchants, samurai, and the pleasure quarters. No prerequisites.  Offered bi-annually.","Credits: 4"
"Asian Asian Am Study","AAAS 253","Traditions in Japanese Culture","This course provides an overview and history of major elements of Japanese culture, including annual observances, life events and foodways, religion, folklore, literature, and the arts. It will cover ancient myth-histories, human relationships to nature and agriculture, classical tales and poetry, the social influence of Buddhism and local religions, and the raucous urban culture of the early modern period. The legacy of these elements in modern Japanese identity will also be explored. Taught in English. No prerequisites. Offered bi-annually.","Credits: 4"
"Asian Asian Am Study","AAAS 254","Pop Culture in Contemp Japan","This course examines contemporary Japanese popular culture from its early modern origins, in order to understand how it is consumed and reproduced, the role it plays in the construction of gender, and the place it occupies in the complex relationship between national identity and globalization. The course has no prerequisites, but experience in East Asian culture is recommended. Offered bi-annually.","Credits: 4"
"Asian Asian Am Study","AAAS 255","Modern Japanese History","Introduction to early modern (16001868) and modern (1868 ) Japanese history. Topics covered include the effect of global trade networks and the age of empires on early modern Japanese history; diplomatic interactions and nationalism; the rapid adoption and deployment of medical and manufacturing technology; and the particular problems caused by Japans unique geographical situation. The course will highlight the impact of government initiatives and war mobilization on the Japanese economy and society. In particular, the course will emphasize the role of ideology and religion in government efforts to shape the population.","Credits: 4"
"Asian Asian Am Study","AAAS 259","Eastern Asia: Land and People","Broad introduction of geography of East Asia from a global interdependency perspective. Topics are examined in terms of East Asia as a region: physical geography, history, population, human-environment relations, economies, geopolitics, culture, and East Asian cities.","Credits: 4"
"Asian Asian Am Study","AAAS 260","Confucian Ethics","The tradition of Chinese ethical thought is centrally concerned with questions about how we ought to live: what goes into a worthwhile life, how to weigh duties toward family, what kinds of qualities a person should have or avoid having, how we should treat other people (and ourselves), and what makes us happy. This course will introduce ethical issues raised by some of the most influential texts in Confucius. It will use Chinese thought in the context of contemporary American life to help students find their place in the world and create a positive society and flourishing life. Offered regularly.","Credits: 4"
"Asian Asian Am Study","AAAS 272","Island Culture:TaiwanFilm&Fict","Taught entirely in English, this course introduces short stories, novels, and films associated with major social, cultural, and historical events from 20th-century Taiwan. We will explore how fiction and film influence the ways that contemporary Taiwan identity has been formed, understood, imagined, disrupted, questioned, expanded, etc. Course readings will lead us to think critically about identity formation and the individual?s capacity for critical self-awareness. We will pay special attention to the ways that fictional representation contributes to our understanding of family, romance, sexuality, gender, race, economic class, social antagonism, modernization, colonialism, and more. Through group dialogue, we will develop skills in interpreting these representations. Class participation is a critical component of this course.","Credits: 4"
"Asian Asian Am Study","AAAS 273","Chinese Civilization","Political, social, economic and cultural survey of Chinese history from beginnings of Chinese civilization in second millennium BCE to the end of the Ming dynasty. Topics include early formation of Chinese civilization, flowering of philosophy during the Zhou, impact of Buddhism, impact of alien dynasties, changes in landholding, southward expansion of Chinese culture and evolution of examination system. Readings draw primarily from Chinese historical, philosophical and literary texts in translation.","Credits: 4"
"Asian Asian Am Study","AAAS 274","Late Imperial China","Political, social, economic and cultural survey of Chinese history from beginnings of Chinese civilization in second millennium BCE to the end of the Ming dynasty. Topics include early formation of Chinese civilization, flowering of philosophy during the Zhou, impact of Buddhism, impact of alien dynasties, changes in landholding, southward expansion of Chinese culture and evolution of examination system. Readings draw primarily from Chinese historical, philosophical and literary texts in translation. L23:L31","Credits: 4"
"Asian Asian Am Study","AAAS 275","History of Asian America","This introductory course surveys the history of Asians in the Americas from the mid-19th century to the present. The course explores the experiences of diverse Asian Americans from a global perspective and examines primary and secondary sources. Offered at least once a year.","Credits: 4"
"Asian Asian Am Study","AAAS 276","Japanese History to 1600","Introduction to premodern Japanese history and a survey of its sources and methods. Topics covered include state formation, the role of international relations and conflict in the first articulations of Japanese identity, the breakdown of a Chinese-style imperial bureaucracy in the face of military from the provinces, technological and cultural developments, and the first direct encounters with European traders and missionaries, as well as the role of family, religion, economic production, and the environment in Japanese history. The use of material and archeological evidence in studying prehistory, and the critical interpretation of premodern chronicles, as historical methods will be taught. Offered regularly.","Credits: 4"
"Asian Asian Am Study","AAAS 280A","Special Topics AsianAm Studies","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280B","Special Topics AsianAm Studies","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280D","Special Topics AsianAm Studies","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280E","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280F","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280G","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280H","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280I","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280J","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280K","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280L","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280M","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280N","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280P","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280Q","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280R","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280S","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280T","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280U","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280V","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280W","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280X","Special Topics in AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280Y","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 280Z","Special Topics In AAAS","Intensive study of particular themes and problems in Asian and Asian American diasporic literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 281M","SpecialTopics Japanese Studies","Intensive study of particular themes and problems in Japanese literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 281O","SpecialTopics Japanese Studies","Intensive study of particular themes and problems in Japanese literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
"Asian Asian Am Study","AAAS 281P","SpecialTopics Japanese Studies","Intensive study of particular themes and problems in Japanese literature, cinema, culture, religion and history. May be repeated for credit if different topic is offered.","Credits: 4"
