"subject","course_code","course_name","description","credits"
"","EDCEP 991","Internship in Counseling and Educational Psychology","Studies of and field experiences in the development of programs in cooperating schools and educational or related agencies under the supervision of Counseling and Educational Psychology graduate faculty members. A maximum of 6 credit hours may be chosen from the areas listed.   Repeat for Credit  Y   Requisites  Prerequisite: Consent of instructor.   Typically Offered  On sufficient demand    KSIS Course Search","1-18"
"","EDCEP 999","Doctoral Research","Individual investigation in the field of a student’s specialization.   Repeat for Credit  Y   Requisites  Prerequisite: Sufficient training to carry on the line of research undertaken.   Typically Offered  Fall, Spring, Summer    KSIS Course Search","1-18"
"","EDCI 110","Foundations of Education","Examines the historical, political, philosophical, and sociological foundations of education in the United States including the evolution of career and technical education and changing demographics; ethical and legal issues; governance and financial support; and contemporary curriculum issues. Includes critical thinking and reflective decision making about educational issues.   Repeat for Credit  N   Typically Offered  Fall, Spring, Summer   K-State 8  Historical Perspectives  Human Diversity within the U.S.  KSIS Course Search","3"
"","EDCI 111","Foundations of Rural Education","Examines the historical, political, philosophical, and sociological foundations of education in the United States including the evolution of career and technical education and changing demographics; ethical and legal issues; governance and financial support; and contemporary curriculum issues. Includes critical thinking and reflective decision making about rural educational issues.   Repeat for Credit  N   Typically Offered  Fall, Spring, Summer    KSIS Course Search","4"
"","EDCI 112","Foundations of Urban Education","Examines the historical, political, philosophical, and sociological foundations of education in the United States including the evolution of career and technical education and changing demographics; ethical and legal issues; governance and financial support; and contemporary curriculum issues. Includes critical thinking and reflective decision making about urban educational issues.   Repeat for Credit  N   Typically Offered  Fall, Spring, Summer    KSIS Course Search","4"
"","EDCI 200","Teaching as a Career","Examines the roles, responsibilities, and dispositions of effective teachers; characteristics of the teaching/learning environment; the design of K-State’s teacher education program; ways teachers change during their careers; and self-assessment about the commitment to teaching and preferences to grade levels or subject areas. An overview of the teacher education program is provided, the unit’s conceptual framework is discussed, and the portfolio requirements are initiated. The skills of reflection and the dimensions of caring and ethical practice are introduced.   Repeat for Credit  N   Requisites  Prerequisite: Concurrent enrollment required in EDCI 230 and sophomore standing.   Typically Offered  Fall, Spring   K-State 8  Ethical Reasoning and Responsibility   KSIS Course Search","1"
"","EDCI 201","Teaching as a Career in Rural Contexts","Examines the roles, responsibilities, and dispositions of effective rural teachers; characteristics of the rural teaching/learning environment; the design of K-State’s teacher education program; ways teachers change during their careers; and self-assessment about the commitment to teaching and preferences to grade levels or subject areas. An overview of the teacher education program is provided, the unit’s conceptual framework is discussed, and the portfolio requirements are initiated. The skills of reflection and the dimensions of caring and ethical practice are introduced.   Repeat for Credit  N   Requisites  Concurrent enrollment required in EDCI 230 and sophomore standing.   Typically Offered  Fall, Spring    KSIS Course Search","2"
"","EDCI 202","Teaching as a Career in Urban Contexts","Examines the roles, responsibilities, and dispositions of effective urban teachers; characteristics of the urban teaching/learning environment; the design of K-State’s teacher education program; ways teachers change during their careers; and self-assessment about the commitment to teaching and preferences to grade levels or subject areas. An overview of the teacher education program is provided, the unit’s conceptual framework is discussed, and the portfolio requirements are initiated. The skills of reflection and the dimensions of caring and ethical practice are introduced.   Repeat for Credit  N   Requisites  Concurrent enrollment required in EDCI 230 and sophomore standing.   Typically Offered  Fall, Spring    KSIS Course Search","2"
"","EDCI 230","Early Field Experience","Includes 40 hours of supervised field experiences examining selected aspects of teaching and the learning environment, including students and learning, content and pedagogy, planning, instruction, and professionalism. Requires written reports, analyses, and reflections for each weekly school visit.   Repeat for Credit  Y   Requisites  Corequisite: EDCI 200   Typically Offered  Fall, Spring    KSIS Course Search","1"
"","EDCI 300","Principles of Coaching","Physiological, psychological, and kinesiological principles of coaching. Topics include training and conditioning, motivation, psychological factors affecting sport skill in performance, and mechanical principles underlying sport performance.   Note  Not for kinesiology majors.   Repeat for Credit  N   Typically Offered  Fall, Spring    KSIS Course Search","3"
"","EDCI 301","Coaching and Officiating Methodology","Study of rules, theory, and practices; methods of coaching and officiating.   Repeat for Credit  N   Requisites  Prerequisite: EDCI 300  Co-requisite: FNDH 220   Typically Offered  Fall, Spring    KSIS Course Search","3"
"","EDCI 311","Current Issues in Education: Global Perspective","Examines current issues in K-12 education from a global perspective. Introduction to the concept of global education and explore values, beliefs, behaviors, policies and customs from around the World.   Repeat for Credit  N   Requisites  Prerequisite: EDCI 110   Typically Offered  Fall, Spring   K-State 8  Global Issues and Perspectives   KSIS Course Search","3"
"","EDCI 315","Educational Psychology","The application of psychological principles to the teaching-learning process with special emphasis on principles of learning, motivation, information processing, individual differences, and assessment.   Repeat for Credit  N   Requisites  Prerequisite: Admission to teacher education. Corequisite: EDCI 320   Typically Offered  Fall, Spring, Summer   K-State 8  Ethical Reasoning and Responsibility   KSIS Course Search","3"
"","EDCI 317","Educational Technology for Urban Teaching and Learning","This course introduces pre-service teachers to the use of contemporary instructional technologies to enhance instruction and to facilitate professional productivity. Attention is given to issues of access and diversity, with emphasis on the urban educational setting.   Repeat for Credit  N   Typically Offered  Fall, Spring, Summer    KSIS Course Search","2"
"","EDCI 318","Educational Technology for Teaching and Learning","Introduces pre-service teachers to the use of contemporary instructional technologies to enhance instruction and to facilitate professional productivity. Attention is given to issues of access and diversity.   Repeat for Credit  N   Typically Offered  Fall, Spring, Summer    KSIS Course Search","1"
"","EDCI 319","Educational Technology for Rural Teaching and Learning","Introduces pre-service teachers to the use of contemporary instructional technologies to enhance instruction and to facilitate professional productivity. Attention is given to issues of access and diversity in rural contexts.   Repeat for Credit  N   Typically Offered  Fall, Spring, Summer    KSIS Course Search","2"
"","EDCI 320","Core Teaching Skills and Lab","Examines instructional planning, differentiating instruction, direct and indirect instructional strategies, strategies to promote student understanding, managing lesson delivery, classroom management, assessing student performance, and working with colleagues and parents.   Note  Includes a lab session each week for detailed analysis of the issues and skill building.   Repeat for Credit  N   Requisites  Prerequisite: Admission to teacher education. Corequisite: EDCI 315   Typically Offered  Fall, Spring, Summer   K-State 8  Ethical Reasoning and Responsibility   KSIS Course Search","3"
"","EDCI 321","Core Teaching Skills and Lab for Rural Education","Examines instructional planning, differentiating instruction, direct and indirect instructional strategies, strategies to promote student understanding, managing lesson delivery, classroom management, assessing student performance, and working with colleagues and parents in rural education settings.   Repeat for Credit  N   Requisites  Prerequisite: Admission to teacher education. Corequisite: EDCI 315   Typically Offered  Fall, Spring, Summer    KSIS Course Search","4"
"","EDCI 322","Core Teaching Skills and Lab for Urban Education","Examines instructional planning, differentiating instruction, direct and indirect instructional strategies, strategies to promote student understanding, managing lesson delivery, classroom management, assessing student performance, and working with colleagues and parents in urban education settings.   Note  Includes a lab session each week for detailed analysis of the issues and skill building.   Repeat for Credit  N   Requisites  Prerequisite: Admission to teacher education. Corequisite: EDCI 315   Typically Offered  Fall, Spring, Summer    KSIS Course Search","4"
"","EDCI 361","PK-12 PE Motor Skills and Game Development","Equips future physical education teachers with the knowledge and skills to effectively teach motor skills and facilitate games in K-12 settings. Emphasizing developmentally appropriate practices, students will explore strategies for fostering motor skill acquisition, designing engaging lessons, and creating inclusive game-based learning experiences.   Repeat for Credit  N   Typically Offered  Fall    KSIS Course Search","3"
"","EDCI 365","Problem-Based Learning and Computational Thinking in K-12 Schools","This course will focus on the application of problem-solving practices, computational thinking skills, and the development of critical thinking processes as a way of engaging K-12 students in learning through interdisciplinary projects.   Repeat for Credit  N   Typically Offered  Fall    KSIS Course Search","3"
"","EDCI 368","Teaching Computer Science in Elementary Schools","Using block-coding students will participate in activities designed according to the research-based principles developed by the Raspberry Pi Foundation and the National Centre for Computing Education. Focus is placed upon developing concepts around variable, expressions, loops, and abstraction (VELA). Students will utilize a variety of unplugged to teach computing concepts. Students will also convert these activities into powerful lessons and units focused on real world examples of computing in our society.   Repeat for Credit  N   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 655","Elementary Numerical Analysis I","Error analysis, root finding, interpolation, approximation of functions, numerical integration and differentiation, systems of linear equations.   Note  Knowledge of a Programming Language   Repeat for Credit  N   Requisites  Prerequisite: Grade of C or better in MATH 221 OR MATH 251; AND grade of C or better in MATH 350 OR MATH 515 OR MATH 551.   Typically Offered  Fall, Spring   K-State 8  Empirical and Quantitative Reasoning   KSIS Course Search","3"
"","MATH 656","Elementary Numerical Analysis II","A continuation of MATH 655. Linear programming, numerical solutions of differential equations, and the use of standard packages for the solutions of applied problems.   Repeat for Credit  N   Requisites  Prerequisite: Grade of C or better in MATH 340 OR MATH 351; AND grade of C or better in MATH 655.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 670","Mathematical Modeling","Introduction of modeling procedures. Case studies in mathematical modeling projects from physical, biological, and social sciences.   Repeat for Credit  N   Requisites  Prerequisite: 12 Credit hours of MATH courses level 500 or higher.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 700","Set Theory and Logic","An introduction to logic, mathematical proof, and elementary set theory. Topics include elementary logic, relations, partitions, functions, cartesian products, disjoint unions, orders, construction of the natural numbers, ordinal and cardinal numbers, the Axiom of Choice, and transfinite induction. Special emphasis will be given to proving theorems.   Repeat for Credit  N   Requisites  Prerequisite: MATH 511 or MATH 512.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 704","Introduction to the Theory of Groups","Introduction to abstract group theory, permutation groups, homomorphisms, direct products, Abelian groups. Jordan-Holder and Sylow theorems.   Repeat for Credit  N   Requisites  Prerequisite: MATH 512.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 705","Computational Math","Topics from complex analysis, vector calculus, higher-dimensional calculus, ordinary differential equations, liner algebra, and geometry of curves.   Repeat for Credit  N   Requisites  Prerequisite: MATH 222.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 706","Theory of Numbers","Divisibility, congruences, multiplicative functions, number theory from an algebraic viewpoint, quadratic reciprocity, Diophantine equations, prime numbers.   Repeat for Credit  N   Requisites  Prerequisite: MATH 221 and either MATH 511 or MATH 512.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 707","Theory of Numbers II","Continuation of MATH 706, including p-adic numbers, basic analytic number theory, geometry of numbers, and diophantine approximation.   Repeat for Credit  N   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 710","Introduction to Category Theory","Categories, duality, special morphisms, functors, natural transformations, limits and colimits, adjoint situations, and applications.   Repeat for Credit  N   Requisites  Prerequisite: MATH 730 and MATH 770.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 711","Category Theory","Set-valued functors and concrete categories, factorization structures, algebraic and topological functors, categorical completions, Abelian categories.   Repeat for Credit  N   Requisites  Prerequisite: MATH 710.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 713","Advanced Applied Matrix Theory","A development of the concepts of eigenvalues by considering applications in differential equations, quadratic forms and estimation problems. Supporting topics include the Jordan canonical form, functions of matrices, vector and matrix norms, convex sets, with selected topics from the theory and application of the simplex algorithm, Markov chains, Leslie population models, Leontieff input-output model.   Repeat for Credit  N   Requisites  Prerequisite: MATH 551 or MATH 630.   Typically Offered  Summer    KSIS Course Search","3"
"","MATH 715","Applied Mathematics I","Analysis of numerical methods for linear algebra.  Perturbation theory and error analysis, matrix factorizations, solutions to linear systems, least-squares, problems, techniques for special matrix structures, symmetric and nonsymmetric eigenvalue problems, iterative and direct methods.   Note  Three hours recitation.   Repeat for Credit  N   Requisites  Prerequisite: MATH 515 or MATH 551 or equivalent.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 716","Applied Mathematics II","Linear operator theory applied to matrix, integral and differential equations. Spectral theory, the Fredholm Alternative, least-squares and pseudo-inverses. Banach and Hilbert space techniques, Fourier series and wavelets, theory of distributions, Green’s functions.   Note  Recitation 3 hours.   Repeat for Credit  N   Requisites  Prerequisite: MATH 340 and MATH 515 or MATH 551; or equivalent.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 721","Introduction to Real Analysis","Limits, continuity, uniform convergence, completeness, differentiation, Riemann integration.   Repeat for Credit  N   Requisites  Prerequisite: MATH 634 or graduate standing.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 722","Introduction to Functions of Several Variables","Analysis of functions of several variables, including differentiability, partial differentiability, maxima and minima, inverse function theorem, implicit function theorem, integration, Fubini’s theorem.   Repeat for Credit  N   Requisites  Prerequisite: MATH 634 or graduate standing.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 723","Complex Functions","Introduction to the theory of analytic functions, designed to prepare students for the qualifying exams. Holomorphic functions, contour integrals, residue theory, conformal mapping and other topics.   Note  Three hours lecture each week.   Repeat for Credit  N   Requisites  Prerequisite: MATH 721 is recommended   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 725","The Mathematics of Data and Networks I","Develops the mathematical tools necessary for studying and handling large data-sets and networks. Includes matrix, graph, and probability theory, dimensionality reduction, clustering, maximum likelihood, Bayesian networks, sparsification, modularity, information theory, hidden Markov chains, branching processes, electrical networks, internet mathematics, random walks, random graphs, random matrices, and search algorithms.   Repeat for Credit  N   Requisites  Recommended prerequisite: MATH 551, MATH 222.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 726","The Mathematics of Data and Networks II","Continuation of MATH 725. Develops the mathematical tools necessary for studying and handling large data-sets and networks. Includes matrix, graph, and probability theory, dimensionality reduction, clustering, maximum likelihood, Bayesian networks, sparsification, modularity, information theory, hidden Markov chains, branching processes, electrical networks, internet mathematics, random walks, random graphs, random matrices, and search algorithms.   Repeat for Credit  N   Requisites  Recommended prerequisite: MATH 551, MATH 222.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 730","Abstract Algebra I","Groups, rings, fields, vector spaces and their homomorphisms. Elementary Galois theory and decomposition theorems for linear transformations on a finite dimensional vector space.   Repeat for Credit  N   Requisites  Prerequisite: MATH 512 or consent of instructor.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 731","Abstract Algebra II","Continuation of MATH 730.   Repeat for Credit  N   Requisites  Prerequisite: MATH 730 or consent of instructor.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 740","Calculus of Variation","Necessary conditions and the Euler-Lagrange equations. Hamilton-Jacobi theory, Noether’s theorems, direct methods, applications to geometry and physics.   Repeat for Credit  N   Requisites  Prerequisite: MATH 722 or equivalent.   Typically Offered  On sufficient demand    KSIS Course Search","3"
"","MATH 745","Ordinary Differential Equations","First-order equations and applications, second-order equations and oscillation theorems, series solutions and special functions, Sturm Liouville problems, linear systems, autonomous systems and phase plane analysis, stability, Liapunov’s method, periodic solutions, perturbation and asymptotic methods, existence and uniqueness theorems.   Repeat for Credit  N   Requisites  Prerequisite: MATH 340.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 755","Dynamic Modeling Processes","Topics to include equilibrium and stability, limit circles, reaction-diffusion, and shock phenomena, Hopf bifurcation and cusp catastrophes, chaos and strange attractors, bang-bang principle. Applications from physical and biological sciences and engineering.   Repeat for Credit  N   Requisites  Prerequisite: MATH 340 and MATH 551.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 760","Introduction to Probability Theory","An introduction to the mathematical theory of probability. Material covered includes combinatorial probability, random variables, independence, expectations, limit theorems, Markov chains, random walks, and martingales.   Repeat for Credit  N   Requisites  Prerequisite: MATH 633 and STAT 510.   Typically Offered  On sufficient demand    KSIS Course Search","3"
"","MATH 770","Introduction to Topology/Geometry I","This is the first course of a two course sequence including definitions and examples of topological spaces, simplicial complexes, topological and smooth manifolds, quotient spaces, CW complexes, projective spaces and knots. Topological properties including elementary separation, compactness, connectedness. Homotopy, the fundamental group, Covering spaces, Euler characteristics, classification of closed surfaces, differential forms, integration, Stokes’ theorem, de Rham cohomology.   Repeat for Credit  N   Requisites  Prerequisite: MATH 633.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 771","Introduction to Topology/Geometry II","The second course in a two class introduction to topology at a graduate level. Second term topics include: covering spaces, Euler characteristic, classification of closed surfaces, differential forms, integration, Stokes’ theorem, and de Rham cohomology.    Repeat for Credit  N   Requisites  Prerequisite: MATH 770.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 772","Elementary Differential Geometry","Curves and surfaces in Euclidean spaces, differential forms and exterior differentiation, differential invariants and frame fields, uniqueness theorems for curves and surfaces, geodesics, introduction to Riemannian geometry, some global theorems, minimal surfaces.   Repeat for Credit  N   Requisites  Prerequisite: MATH 340.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 789","Combinatorial Analysis","Permutations, combinations, inversion formulas, generating functions, partitions, finite geometries, difference sets, and other topics.   Repeat for Credit  N   Requisites  Prerequisite: MATH 512.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 791","Topics in Mathematics for Secondary School Teachers","Topics of importance in the preparation of secondary school teachers to teach modern mathematics.   Repeat for Credit  Y   Typically Offered  Other    KSIS Course Search","3"
"","MATH 799","Topics in Mathematics","Courses on special topics to be taught on sufficient demand.   Repeat for Credit  Y   Typically Offered  On sufficient demand    KSIS Course Search",".5-3"
"","MATH 801","Numerical Solution of Differential Equations I","Single and multistep methods for initial-value problems for ordinary differential equations; discretization and round-off error; consistency, convergence, and stability of these methods; stiff equations and implicit methods; two-point boundary value problems; initial and boundary-value problems for partial differential equations; finite difference methods; marching schemes for parabolic and hyperbolic problems; consistency, stability, convergence, and the Lax equivalence theorem; treatment of boundary conditions; boundary-value problems for elliptic equations; relaxation, alternating direction, and strongly-implicit iterative methods; nonlinear problems; finite element method.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 655 and knowledge of a programming language.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 802","Numerical Solution of Differential Equations II","Continuation of MATH 801.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 801.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 810","Higher Algebra I","Theory of groups, theory of rings and ideals, polynomial domains, theory of fields and their extensions.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 731.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 811","Higher Algebra II","Continuation of MATH 810.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 810.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 812","Homological Algebra I","Introduction to the basics of homological and cohomological delta functors with applications to specific categories. Topics include Abelian categories, functors, exactness, chain complexes and maps, cochain complexes and maps, projective and injective resolutions, left and right derived functors, homological dimension, double complexes, spectral sequences, Tor and Ext functors, cohomology of groups, Lie algebras, and Hochschild homology.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 811.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 813","Homological Algebra II","Introduction to special homology and cohomology theories. Topics include Galois cohomology, cyclic homology, local cohomology theories, localization, derived categories, and the calculus of fractions in Abelian categories.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 812.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 814","Lie Algebras and Representations I","Introduction to Lie algebras. Topics include ideals, homomorphisms, nilpotent and solvable algebras, radicals, killing forms, Cartan subalgebras, semisimple Lie algebras and root systems, classification of semisimple Lie algebras, conjugacy theorems, enveloping algebras and PBW theorems, Serre relations, and constructions of semisimple Lie algebras and their enveloping algebras.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 811.   Typically Offered  Fall-Odd Years    KSIS Course Search","3"
"","MATH 815","Lie Algebras and Representations II","Introduction to Kac-Moody algebras and their representations, Verma modules and BGG categories, and the Kac-Weyl character formula. In addition, special topics include quantum groups and their representations.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 814.   Typically Offered  Spring-Odd Years    KSIS Course Search","3"
"","MATH 816","Algebraic Geometry I","Introduction to affine algebraic varieties over algebraically closed fields. Topics include Hilbert Nullstellensatz, Zarski topology, morphisms, differentials, smoothness, separability, and normality, algebraic and projective varieties, sheaf theory, sheaf cohomology, and vector bundles.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 811.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 817","Algebraic Geometry II","Introduction to schemes. Topics include categories, representable functors, prime spectra, algebraic schemes, separable schemes, normal schemes, proper schemes, schemes with bases, completions, formal schemes, Zariski’s Theorem, Frobenius morphisms, and etale morphisms.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 816.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 818","Introduction to Algebraic Groups I","Introduction to algebraic groups. Topics include a review of algebraic geometry on varieties and morphisms, Lie algebras of algebraic groups, actions of algebraic groups over algebraic varieties, Jordan-Chevalley decompositions, solvable and unipotent algebraic groups, radicals and unipotent radicals, Borel subgroups, and parabolic subgroups.   Repeat for Credit  N   Requisites  Prerequisite: MATH 811.   Typically Offered  Fall-Even Years    KSIS Course Search","3"
"","MATH 819","Introduction to Algebraic Groups II","Introduction to reductive and semisimple algebraic groups, Bruhat decompositions, flag varieties, cohomology groups of line bundles over flag manifolds, Chevalley groups and their representations, Weyl modules and classification of irreducible modules, group functors and schemes, Hopf algebras and their representations.   Repeat for Credit  N   Requisites  Prerequisite: MATH 818.   Typically Offered  Spring-Even Years    KSIS Course Search","3"
"","MATH 821","Real Analysis","Measure theory and integration, Lebesgue integration, L p -spaces, Hilbert spaces, integration on product spaces, Fubini’s theorem.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 721 and MATH 722.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 822","Real Analysis II","Measure and integration on locally compact spaces: Radon measures, the Riesz Representation Theorem. Signed measures and differentiation: Lebesgue decomposition, Radon-Nikodym theorem, Differentiation of measures. Some topics on Probability (e.g., probability measures, the Central Limit Theorem, the Law of Large Numbers) or on Harmonic analysis groups, depending on the interests of students in class   Repeat for Credit  N   Requisites  Prerequisite: MATH 821.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 823","Geometric Function and Measure Theory I","Topics include general measure theory, covering theorems, Hausdorff measure, area and coarea formulas, distributions, Sobolev spaces, Poincare’ inequalities, embeddings theorem, changes of variables, extentions, and capacity. Applications include quasiconformal and quasiregular maps in IR IN and analysis on fractals.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 821.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 824","Geometric Function and Measure Theory II","Continuation of Geometric Function and Measure Theory I.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 823.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 825","Complex Analysis I","Holomorphic functions, harmonic functions, the Cauchy integral theorem, normal families and the Riemann mapping theorem, and the Mittag-Leffler theorem.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 822 or consent of department.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 826","Complex Analysis II","Analytic continuation, the Picard theorem, Hp-spaces, elementary theory of Banach algebra, the theory of Fourier transforms, and the Paley-Wiener theorems.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 825.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 827","Classical and Modern Fourier Analysis I","Topics include Fourier analysis on the circle, singular integrals of convolution type, Littlewood-Paley theory and multipliers, BMO and Carleson Measures, and boundedness and convergence of Fourier integrals (or singular integrals of nonconvolution type).   Repeat for Credit  Y   Requisites  Prerequisite: MATH 821.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 828","Classical and Modern Fourier Analysis II","Continuation of Classical and Modern Fourier Analysis I.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 827.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 830","Algebraic Number Theory","Topics include lattice theory, geometry of numbers, algebraic number fields, Dedekind domains, discrete valuation rings, ideal class group, group units, cyclotomic fields, Galois extensions.   Repeat for Credit  N   Requisites  Prerequisite: MATH 706, MATH 730.  Corequisite: MATH 731.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 831","Analytic Number Theory","Potential topics include; prime number theorem characters, L-functions, Diophantine problems, exponential sums, p-adic analysis, Diophantine approximations, Sieve Methods, Circle method.   Repeat for Credit  N   Requisites  Prerequisite: MATH 630, MATH 633, MATH 706.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 840","Differential Equations I","Basic ordinary and partial differential equations. First-order ordinary differential equations: symmetries and solutions in quadratures; existence, uniqueness and dependence on parameters, systems of first order equations, analysis of equilibria. Second order equations: series solutions and special functions, initial- and boundary-value problems for second-order equations. Elements of integral equations. First-order partial differential equations. Basic second-order partial differential equations: wave equations, heat equations, Poisson equation, Schrodinger equation.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 634 or MATH 745 or consent of instructor.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 841","Differential Equations II","Where PDEs come from. Initial and boundary-value problems. A crash course in distribution theory: different spaces of distributions, Fourier and Laplace transformations of distributions, Sobolev spaces. The Poisson equation in bounded and in exterior domains; properties of solutions of elliptic equations. The classical evolution equations revisited. Energy estimates, existence and uniqueness theorems, regularity and other properties of solutions. Simple examples of nonlinear PDEs.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 840.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 842","Differential Equations III","Continuation of MATH 841.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 841.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 843","Advanced Probability I","Review of measure theory notions specific to probability, including classical limit theorems, constructions of Brownian motion, Stochastic integration, the martingale representation theorem and martingale-based function spaces.   Repeat for Credit  N   Requisites  Prerequisite: STAT 510 and MATH 821.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 844","Advanced Probability II","Topics may include stochastic processes, random matrix theory, free probability, random fractals and random analytic maps.   Repeat for Credit  N   Requisites  Prerequisite: MATH 843.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 852","Functional Analysis I","Topological vector spaces; locally convex spaces (Hahn-Banach Theorem, weak topology, dual pairs, Krein-Milman Theorem, theory of distributions); Banach spaces (Uniform Boundedness Principle, Open Mapping Theorem and applications, Alaoglu’s Theorem, analytic vector-valued functions, Krein-Smulian Theorem); C(X) as a Banach space (Stone-Weierstrass Theorem, Riesz Theorem); Lp spaces.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 821.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 853","Functional Analysis II","Banach Algebras (spectrum, Gelfand Fourier transform, holomorphic functional calculus); Hilbert spaces (geometric properties, Riesz’s Theorem, projections, the adjoint); functional calculus for normal operators; compact operators (spectral properties, Min-Max Theorem, Schatten-vol Neumann classes); Fredholm operators; other operator topologies on B(H); unbounded self-adjoint operators. Other topics.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 852.   Typically Offered  Other    KSIS Course Search","3"
"","MATH 855","Methods of Applied Mathematics I","An introduction to the mathematical techniques of problem solving in the sciences and engineering. Construction of mathematical models; problem formulation, dimensional analysis and scaling; solution methods for differential equations and difference equations; methods for obtaining approximate solutions; regular and singular perturbations methods, asymptotic series, applications to specific equations and scientific problems.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 630, MATH 633 and MATH 551.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 856","Methods of Applied Mathematics II","A continuation of MATH 855. Asymptotic expansion of integrals; the methods of stationary phase and steepest descent; summations of series, the Shanks transformation and the Pade fractions; boundary layer theory; the WKB and Langer approximations; the method of averaging and the method of multiple scales.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 855.   Typically Offered  Spring    KSIS Course Search","3"
"","MATH 857","Nonlinear Analysis I","The course deals with studies of nonlinear operator equations, existence of their solutions, uniqueness of the solutions, numerical methods for finding solutions. Fixed point theorems, topological principles, nonlinear elliptic equations and evolution equations, ill-posed and inverse problems are discussed.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 821, MATH 822, MATH 852, MATH 853 and MATH 840 is recommended.   Typically Offered  Fall    KSIS Course Search","3"
"","MATH 861","Numerical Analysis I","Topics covered may include elementary functional analysis relevant to numerical analysis; numerical solution of differential or integral equations; analysis of stability and convergence; numerical linear algebra including large-scale systems; approximation theory.   Repeat for Credit  Y   Requisites  Prerequisite: MATH 634 and MATH 655.   Typically Offered  Fall    KSIS Course Search","3"
