"course_code","course_title","department","credits","description"
"ACCT 4317","Advanced Financial Accounting","Accounting (ACCT)","3 Hours","Students examine financial accounting standards and procedures used in accounting and reporting for business combinations, intercorporate investments, and consolidated financial statements.Prerequisite:ACCT 3314with a minimum grade of C."
"ACCT 4325","Emerging Technology in Accounting","Accounting (ACCT)","3 Hours","Students examine emerging and recently developed technologies for the impact on the quantity and quality of accounting data. Various emerging technologies will be examined and used to gather, prepare, and process financial and non-financial accounting data and to manage the data to produce value-adding accounting information.Prerequisite:ACCT 3313with a minimum grade of C."
"ACCT 4336","Governmental & Nonprofit Accounting","Accounting (ACCT)","3 Hours","Students examine issues related to financial accounting and reporting for governmental and nonprofit entities. Governmental accounting coverage comprises fund accounting, budgeting and control, revenue and expenditure recognition in governmental funds, accounting for business-type and fiduciary activities, and fund-level and government-wide financial reporting. Accounting for nonprofit organizations includes coverage of accounting topics unique to charitable organizations, colleges and universities, and health-care entities.Prerequisite:ACCT 3313with a minimum grade of C."
"ACCT 4352","Federal Taxation Concepts II","Accounting (ACCT)","3 Hours","Students study basic concepts and income taxation of business entities and their effects on the owners’ tax liabilities. They also examine the relationship and differences between financial and tax accounting. Consideration is given to tax research and planning as well as decision-making and tax return problems.Prerequisite:ACCT 3353andACCT 3314with a minimum grade of C in each."
"ACCT 4360","Oil And Gas Accounting","Accounting (ACCT)","3 Hours","Student are introduced to oil and gas accounting with an emphasis on accounting for costs incurred in the acquisition, exploration, development, and production of oil and natural gas using successful efforts, full cost, and tax accounting methods. Students are also introduced to joint interest accounting, gas pipeline accounting, the required disclosures for oil and gas activities, and analysis of oil and gas companies' financial statements.Prerequisite:ACCT 3313with a grade of C or better."
"ACCT 4363","Fraud Examination","Accounting (ACCT)","3 Hours","Students examine fraud within organizations with an emphasis on its detection and prevention. Topics may include the nature and causes of financial and occupational fraud, ways to prevent and deter fraudulent conduct, and procedures for uncovering and investigating fraud.Prerequisite:ACCT 3313with a grade of C."
"ACCT 4372","Auditing Principles","Accounting (ACCT)","3 Hours","Students are introduced to auditing concepts and procedures with an emphasis on generally accepted auditing standards; professional responsibilities; the nature, acquisition, evaluation, and documentation of audit evidence; internal control; and the auditor's reports.Prerequisite:ACCT 3324andACCT 3314with a minimum grade of C in each."
"ACCT 4379","Professional Accounting Ethics and Responsibilities","Accounting (ACCT)","3 Hours","Students examine a framework of ethical reasoning, professional values and attitudes for exercising professional skepticism, and other behavior that is in the best interest of the public and the accounting profession. The student will develop a foundation for ethical reasoning, including the core values of integrity, objectivity, and independence required of professional accountants. The ethics rules of the AICPA, SEC, and the Texas State Board of Public Accountancy will be emphasized.Prerequisite:A minimum grade of C in bothACCT 3314andACCT 3324."
"ACCT 4389","Internship In Accounting","Accounting (ACCT)","3 Hours","Students are provided with an internship experience allowing the application of accounting and auditing skills in an actual work setting. Students generally will work full-time in public or industry accounting paid positions for a minimum of 150 hours. Course may be taken as a general elective and cannot replace an accounting elective.Prerequisite:Junior standing,ACCT 3314,ACCT 3324, permission of the Department Chair of Accounting, and selection by an employing firm."
"AGBU 2317","Principles of Agricultural Economics","Agribusiness (AGBU)","3 Hours","Students are introduced to fundamental economic concepts, such as supply and demand analysis, economics of production, profit maximization, and market failure; all related to practical application in agriculture.   Course Equivalents: AGRI 2317Prerequisite:College-level ready in Mathematics, Reading and Writing and completed 15 credit hours."
"AGBU 2385","Analysis of the Agricultural Sector","Agribusiness (AGBU)","3 Hours","Students are provided an overview of the various sectors and institutions servicing agriculture. Focus is on the marketing efforts and added value that each sector provides to farm products. The course emphasizes the structure of each area, and the trends that shape their activities. An introduction to marketing activities with emphasis on agricultural commodities is also provided.    Course Equivalents: AGRI 2385Prerequisite:College-level ready in Mathematics, Reading and Writing and completed 15 credit hours."
"AGBU 2389","Agribusiness Financial Analysis","Agribusiness (AGBU)","3 Hours","Students are introduced to financial management for agricultural enterprises. Topics may include: depreciation, balance sheet, income and expense, production records, income tax principles, enterprise budgeting, partial budgeting, cash flow budgeting, and analysis and interpretation of farm records.    Course Equivalents: AGRI 2389Prerequisite:College-level ready in Mathematics, Reading and Writing, and completed 15 credit hours."
"AGBU 2396","Special Topics in Agricultural Business","Agribusiness (AGBU)","3 Hours","Students examine special topics/issues in Agricultural Business at an introductory level. This course may be repeated up to three times as topics and subject matter change."
"AGBU 3350","Agribusiness for Agriculture Education Teachers","Agribusiness (AGBU)","3 Hours","This course is designed to present agribusiness concepts that are included in the curriculum of post-secondary schools of Texas. Subjects include budgeting, finance, insurance, organization and management, marketing, and government policies.  Course Equivalents: AGRI 3350Prerequisite:CISE Minors only, Sophomore standing, andAGBU 2317."
"AGBU 3361","Agribusiness Organization & Management","Agribusiness (AGBU)","3 Hours","Students study management principles relevant to agribusiness firms, marketing management, e-commerce and value-added agriculture, managerial concepts, human resource management, and business organizations.     Course Equivalents: AGBU 4361, AGRI 4361Prerequisite:AGBU 2317,AGBU 2389and completed 45 credit hours."
"AGBU 3367","Agricultural Finance","Agribusiness (AGBU)","3 Hours","Students study advanced agribusiness management applications of borrowed capital to operations; methods of determining loan needs for farmers; budgeting incomes to facilitate repayment of loans; cost of using borrowed capital; management of financial resources in agribusiness; and time value of money applications.     Course Equivalents: AGRI 3367Prerequisite:AGBU 2389with a grade of C or higher or instructor approval, and completed 45 credit hours."
"AGBU 3385","Quantitative Methods for Agribusiness","Agribusiness (AGBU)","3 Hours","Students study quantitative tools from the fields of economics, statistics, and management as they relate to agricultural business decision making. The analytical and quantitative principles are applied to a variety of agricultural business situations. Topics may include forecasting, decision analysis, regression, and linear programming. Computer-based methods are emphasized.    Course Equivalents: AGRI 3385Prerequisite:AGBU 2317and (MATH 1324orMATH 1314) and (MATH 1342or MATH 1325 orSTAT 3379) and completed 45 credit hours."
"AGBU 4319","Agribusiness Ventures","Agribusiness (AGBU)","3 Hours","Students investigate the initiation of new food and agricultural enterprises through identification of innovative opportunities. Effective entrepreneurial behaviors, environment analysis, and risk management for start-ups are emphasized.Prerequisite:AGBU 3361."
"AGBU 4340","Agribusiness Marketing","Agribusiness (AGBU)","3 Hours","Students study the major marketing strategies and decisions that must be made by agribusiness firms, including target market selection, marketing research, sales forecasting, product policies, distribution channels, pricing, advertising, and market control. The development of a strategic marketing plan for an agribusiness firm is required.     Course Equivalents: AGRI 4340Prerequisite:AGBU 2317andAGBU 2385, and completed 45 credit hours."
"AGBU 4362","Natural Resource Economics","Agribusiness (AGBU)","3 Hours","Students engage in a contemporary study of issues in land, natural resource, and environmental economics. Topics may include energy, forests, population, fisheries, world food production, and minerals and pollution. This course discusses market efficiency relative to allocations of natural resources and pollution. Course Equivalents: AGRI 4362Prerequisite:AGBU 2317and Junior standing."
"AGBU 4363","Agricultural Sales & Consulting","Agribusiness (AGBU)","3 Hours","Students explore the principles of professional sales techniques used by food and agricultural firms. Necessary skills required in the agribusiness industry such as interpersonal skills, sales techniques, and sales forecasting skills are developed and enhanced. Emphasis is placed on the phases of preparation, learning, communication, and evaluation involved in a person selling a product, service, idea, etc., to a client. The focus of the course will be on business-to-business selling and consulting.    Course Equivalents: AGRI 4363Prerequisite:AGBU 2317,AGBU 2385and completed 45 credit hours."
"AGBU 4365","Legal Issues in Agribusiness","Agribusiness (AGBU)","3 Hours","Students examine legal concepts and practical legal problems facing rural residents and agribusinesses. Taught from a ""preventive"" perspective, students acquire the legal awareness necessary to become an effective and analytical agribusiness decision maker. Legal issues include statutes, common law (cases), torts, landowner liabilities, and contract law as they relate to managing agribusinesses and owning rural land.     Course Equivalents: AGRI 4365Prerequisite:AGBU 2317and completed 45 credit hours."
"AGBU 4369","Special Topic","Agribusiness (AGBU)","3 Hours","Students examine special topics/issues in Agricultural Business at an advanced level. This course may be repeated up to three times as topics and subject matter change.Prerequisite:Junior standing."
"AGBU 4374","Agricultural Market Analysis & Prices","Agribusiness (AGBU)","3 Hours","Students study principles of agricultural market analysis to include: price analysis, price forecasting, forward contracting, futures market, market structure analysis, marketing and sales management.      Course Equivalents: AGRI 4374Prerequisite:AGBU 2317andMATH 1342, and completed 45 credit hours."
"AGBU 4375","Advanced Agribusiness Management","Agribusiness (AGBU)","3 Hours","This course serves as a capstone course for agribusiness majors. The primary objective of the course is to help students integrate economic, financial, and strategic management concepts and apply them to analyzing the strategic options for agribusiness firms. Contemporary issues related to agribusiness are approached using information systems, industry representatives, field trips, and class presentations. In addition, the course emphasizes the development of important soft skills such as verbal and written communication, teamwork, and leadership.    Course Equivalents: AGRI 4375Prerequisite:AGBU 3367and AGBU 4361 orAGBU 3361, and completed 90 credit hours."
"AGBU 4377","Economics of Land Use & Planning","Agribusiness (AGBU)","3 Hours","Students apply economic principles and legal policy relative to the allocation and conservation of natural resources and the environment. Topics, such as land use, energy policy, forestry, fisheries, water rights, animal rights, world food production, and pollution, are discussed in an economic and legal framework.   Course Equivalents: AGRI 4377Prerequisite:Junior Standing."
"AGBU 4378","Farm & Ranch Management","Agribusiness (AGBU)","3 Hours","Students focus on planning for the most efficient resource allocation in agricultural operations. This course uses previously taught economic, financial, and quantitative concepts and applies that to farm and ranch management.    Course Equivalents: AGBU 3377, AGRI 3377Prerequisite:AGBU 2317,AGBU 2389, andAGRI 1309."
"AGBU 4386","Agriculture & Food Policy","Agribusiness (AGBU)","3 Hours","Students examine and analyze the effects of government participation on farmers, ranchers, agribusiness firms and consumers. The main objective of this course is to establish the principles and conceptual framework encouraging productive discussions with other segments of society on agricultural policy issues. Topics may include the policy making process and the analysis of commodities, conservation, food safety, international trade, rural development programs, and the interrelationship of agriculture and agribusiness.Prerequisite:AGBU 2317and completed 75 credit hours   Course Equivalents: AGRI 4386 ."
"ACOM 2396","Special Topics in Agriculture Communications","Agricultural Communications (ACOM)","3 Hours","Students examine special topics/issues in Agricultural Communications at an introductory level. This course may be repeated up to three times as topics and subject matter changes."
"ACOM 3360","Communication Skills for Agriculturists","Agricultural Communications (ACOM)","3 Hours","Students are provided an overview of information systems, principles, and procedures used in communicating agricultural news and information in various agricultural professions. Emphasis is placed on effective written and oral communication means in professional and media environments in addition to public relations efforts in agriculture.   Sophomore standing.   Course Equivalents: AGRI 3360Prerequisite:ENGL 1302."
"ACOM 4369","Special Topic","Agricultural Communications (ACOM)","3 Hours","Students examine special topics/issues in Agricultural Communications at an advanced level. This course may be repeated up to three times as topics and subject matter change.Prerequisite:ENGL 1302."
"AGET 2303","Introduction to Agricultural Engineering Technology","Agricultural Engineering Techn (AGET)","3 Hours","Student are introduced to current and emerging topics and industry related to agricultural engineering technology. Topics covered may include: bio-diesel, wind energy, GPS/GIS applications, nanotechnology, and theory of fusion of metals, efficiency of internal combustion engines, and other technology-related subjects.   Course Equivalents: AGRI 2303Prerequisite:None."
"AGET 2396","Special Topics in Agricultural Engineering Technology","Agricultural Engineering Techn (AGET)","3 Hours","Students examine special topics/issues in Agricultural Engineering Technology at an introductory level. This course may be repeated up to three times as topics and subject matter changes."
"AGET 3300","Agricultural Electrification","Agricultural Engineering Techn (AGET)","3 Hours","Students explore principles and theory of electricity and applications in agriculture. Topics covered may include the transmission and distribution of electricity, Ohm's Law, DC/AC current, safety, NEC, converting bio-mass to electrical power, peak demand, dispatchable power, wind energy, photo-voltaic cells, and net-metering.   Sophomore standing.  Course Equivalents: AGRI 3300Prerequisite:AGET 2303orETDD 1361."
"AGET 3301","Agriculture Power Units and Control Systems","Agricultural Engineering Techn (AGET)","3 Hours","Students study the selection, maintenance, and service of agricultural power units, including small engines overhaul and preventive maintenance on agricultural tractors.    Course Equivalents: AGET 2301, AGRI 2301Prerequisite:AGET 2303."
"AGET 3350","Plasma Arc Cutting Technology","Agricultural Engineering Techn (AGET)","3 Hours","Students examine the principles, technologies, and applications of plasma cutting processes with a focus on applications in the agricultural industry. Topics may include programming, operating, and controlling plasma tables; the use of plate markers; and related operations. In addition, the selection and use of new and emerging technologies, safety requirements, equipment, and workplace planning, scheduling, supervision, and management are examined.Prerequisite:AGET 2303or approval of the instructor."
"AGET 3380","Agricultural Machinery","Agricultural Engineering Techn (AGET)","3 Hours","Students study design, construction, adjustment, operation, and testing of agricultural machinery and equipment systems. Topics may include theoretical and effective capacities, costs of operation, valuation of used equipment and queuing theory.   Sophomore standing. Completed 55 hours.  Course Equivalents: AGRI 3380Prerequisite:AGET 2303orETDD 1361."
"AGET 3383","Soil & Water Conservation Engineering","Agricultural Engineering Techn (AGET)","3 Hours","Students explore principles of soil and water conservation, erosion control, storm water management, structures for floodwater routing, culvert design, design of waterways, and retention basins. Plane surveying, topographic mapping, geographical information, and global positioning systems are utilized.    Sophomore standing.  Course Equivalents: AGRI 3383Prerequisite:AGET 2303orETDD 1361."
"AGET 3386","Agricultural Structures and Environmental Control Systems","Agricultural Engineering Techn (AGET)","3 Hours","Students explore functional requirements of agricultural buildings; valuation, appraisal, and estimating; structural requirements of agricultural buildings; planning and designing major service and processing buildings. Topics discussed may include thermodynamics, confined livestock housing, and environmental controls.   Junior standing. Course Equivalents: AGRI 3386Prerequisite:AGRI 2303 orETDD 1361."
"AGET 4369","Special Topic","Agricultural Engineering Techn (AGET)","3 Hours","Students examine special topics/issues in Agricultural Engineering Technology at an advanced level. This course may be repeated up to three times as topics and subject matter change.    Junior Standing.Prerequisite:AGRI 2303 orETDD 1361."
"AGET 4372","Agriculture and Construction Equipment Technology","Agricultural Engineering Techn (AGET)","3 Hours","Students examine advanced agriculture and construction machinery technology, their uses in agriculture and the construction industries, and operate machinery in real-world scenarios. Emphasis will be given to safe machinery operation, machinery management, and economic impact.Prerequisite:AGET 4385orAGET 4387."
"AGET 4381","Advanced Metal Fabrication in Agriculture","Agricultural Engineering Techn (AGET)","3 Hours","This course serves as a capstone course for agricultural science students with previous experience in agricultural engineering technology. Teams address and solve a complex problem and as a result may design and construct a building, trailer, or other equipment in the laboratory.Prerequisite:AGET 2303."
"AGET 4384","Fusing & Joining of Metals & Non-Metals","Agricultural Engineering Techn (AGET)","3 Hours","Students engage in a comprehensive study of the theories, principles, and procedures of bonding and fusing metallic and non-metallic materials by the electric arc, oxy-fuel, and adhesive processes. Technical classroom instruction, laboratory exercises, and field trip experiences involve selection and utilization of new and emerging technologies and equipment, workplace planning, supervision, and management.     Junior standing.   Course Equivalents: AGRI 4384Prerequisite:AGET 2303orETDD 1361."
"AGET 4385","Applied Electronics/Hydraulics","Agricultural Engineering Techn (AGET)","3 Hours","Students explore cutting edge applications and integration of electronic and hydraulic principles and applications in agricultural and industrial processes and distribution systems. Topics may include Ohm's Law, Pascal's Law, and principles and theory of fluid dynamics.    Junior standing.   Course Equivalents: AGRI 4386Prerequisite:AGET 2303orETDD 1361andAGET 3301orAGET 3380."
"AGET 4387","Agricultural Engines & Tractors","Agricultural Engineering Techn (AGET)","3 Hours","Students study principles of the internal combustion engine, fuel injection, carburetion, and computerized engine monitoring equipment. Selection, valuation, wear analysis, and maintenance of power units for agricultural and industrial applications, including those powered by alternative fuel, are covered.   Junior standing.   Course Equivalents: AGRI 4387Prerequisite:AGET 2303orETDD 1361andAGET 3301orAGET 3380."
"AGET 4390","Turf & Cropland Irrigation & Drainage","Agricultural Engineering Techn (AGET)","3 Hours","Students study design and selection of surface or sub-surface irrigation and drainage systems for golf courses, greenhouses, sports fields, crops, landscape applications, and construction sites. Principles of pressurized irrigation systems including crop water requirements, soil moisture, irrigation scheduling, sprinkler irrigation, trickle irrigation, pumps, pipelines, and irrigation wells are covered.    Course Equivalents: AGRI 4390Prerequisite:AGET 2303orETDD 1361and Junior standing."
"AGET 4391","Agricultural Chemical Application Technology","Agricultural Engineering Techn (AGET)","3 Hours","Students examine agronomic crops and pests. A foundation for the safe and effective use of agricultural chemicals and environmental sustainability are emphasized. Students gain experience and knowledge in the calibration, operation, and maintenance of agricultural chemical application equipment. Students are prepared for obtaining a commercial pesticide applicator license.Prerequisite:AGET 2303."
"AGET 4392","Precision Technology Applications","Agricultural Engineering Techn (AGET)","3 Hours","Global positioning and geographic information system software and equipment is applied in settings involving precision farming and construction.       Course Equivalents: AGRI 4392Prerequisite:AGET 2303orETDD 1361and Junior Standing."
"AGET 4393","Renewable Energy Sources for Agriculture","Agricultural Engineering Techn (AGET)","3 Hours","Students study existing and potential alternative energy sources and production capacities, including wind, solar, bio-mass conversion, hydrogen, ethanol, vegetable oil, and bio-diesel. Impacts on the environment, ecological systems, world food supply, and economy are studied.     Course Equivalents:AGET 4393Prerequisite:AGET 2303orETDD 1361."
"AGET 4394","Grain Harvesting and Management in Agriculture","Agricultural Engineering Techn (AGET)","3 Hours","Students examine transportation, storage, and safety challenges found within the U.S. grain industry. Students explore selection and management of technology applications for improved grain handling. Additionally, safety and economic storage of grain forage and hay crops are emphasized.Prerequisite:AGET 2303."
"AGET 4396","Directed Studies in Agricultural Engineering Technology","Agricultural Engineering Techn (AGET)","3 Hours","Arranged professional development learning experiences incorporating a practical application of Agricultural Engineering Technology skills and practices. To include internships, individual research and industry studies. May be repeated for credit up to six hours.Prerequisite:Sophomore standing."
"AGRI 1131","Introduction to Professional Leadership Skills","Agricultural Sciences (AGRI)","1 Hour","Students explore career options available to professionals in agricultural sciences, education, and business. Specific requirements for the various professions are discussed by a series of guest speakers. Course is intended for beginning students."
"AGRI 1309","Computers in Agriculture","Agricultural Sciences (AGRI)","3 Hours","This course is designed to acquaint students with software applications useful to agriculture and how various technological advances are applied in modern agricultural enterprises."
"AGRI 2396","Topics in Agriculture","Agricultural Sciences (AGRI)","3 Hours","Students examine special topics/issues in agriculture at an introductory level. Topics may be offered in: Agriculture, Animal Science, Agricultural Business, Horticulture and Plant Science, Agricultural Communications, and Agricultural Engineering Technology. This course may be repeated up to three times as topics and subject matter change."
"AGRI 4096","Independent Studies","Agricultural Sciences (AGRI)","1-3 Hours","Arranged professional and developmental learning experiences incorporating a practical application of agricultural skills and practices. To include internships, individual research, and industry studies. Course may be repeated for credit, max 6.       Course Equivalents: AGRI 4396Prerequisite:Sophomore standing."
"AGRI 4100","Applied Agricultural Technology","Agricultural Sciences (AGRI)","1 Hour","Arranged developmental learning experiences incorporating an application of agricultural skills and practices in an emphasis area of the student's choice. Individual study plans are devised by faculty to provide the student with broad-based knowledge.Prerequisite:Sophomore standing."
"AGRI 4120","Professional Career Skills","Agricultural Sciences (AGRI)","1 Hour","Students engage in a review of current careers in agriculture with emphasis on professional and managerial opportunities. Topics may include preparation of resume, interview skills, and other means of professional communication.Prerequisite:Junior standing."
"AGRI 4341","Brewing Technology","Agricultural Sciences (AGRI)","3 Hours","Students examine the use of barley, hops, yeast, and other ingredients in craft brewing production. Biological and chemical processes in preparing, cooking, and fermenting brewed beverages are studied. Beer styles and quality influenced by ingredients, cooking, fermentation, and storage will be examined. Students improve sensory perception of craft beer.Prerequisite:PLSC 1307andCHEM 1406orCHEM 1407orCHEM 1411orCHEM 1412and Approval of instructor."
"AGRI 4350","Agricultural Biosecurity","Agricultural Sciences (AGRI)","3 Hours","Students study the potential spread and prevalence of contagious organisms, reproductive diseases and contaminants in the agriculture, food, fiber, and natural resource industries. Concepts dealing with isolation, resistance, sanitation, containment, transportation, and food safety issues and potential economic impact to the agricultural industry and others are major topics.Prerequisite:Junior standing."
"AGRI 4364","International Agriculture","Agricultural Sciences (AGRI)","3 Hours","Students gain a global perspective of production agriculture, marketing, food supply chain, international trade, political and economic influences on world food and fiber production and distribution systems. May be taken for repeated credit as the curriculum may vary based upon location.Prerequisite:Sophomore standing, faculty approval."
"AGRI 4369","Special Topics in Agriculture","Agricultural Sciences (AGRI)","3 Hours","Students examine special topics/issues in Agricultural Science at an advanced level. This course may be repeated up to three times as topics and subject matter change.Prerequisite:Junior standing."
"AGRI 4371","Agricultural Safety & Health","Agricultural Sciences (AGRI)","3 Hours","Students examine the hazards and necessary safety precautions associated with the food, fiber, natural resources, and agricultural industry. Control strategies are explored and prevention methods identified. Hazards examined include machinery, livestock, controlled spaces, pesticides, and other issues common to the food, fiber, natural resources and agricultural industry.Prerequisite:AGET 2303or ETEC 1390 orETDD 1361and Junior standing."
"AGRI 4388","Principles of Agriculture Leadership & Community Development","Agricultural Sciences (AGRI)","3 Hours","Students examine the characteristics of leadership theory, parliamentary procedure, personal development, and organizational structure.Prerequisite:Junior standing or higher."
"AGED 2396","Special Topics in Agricultural Education","Agriculture Education (AGED)","3 Hours","Students examine special topics/ issues in Agricultural Education at an introductory level. This course may be repeated up to three times as a topics and subject matter changes."
"AGED 3310","Teaching Agricultural Technology","Agriculture Education (AGED)","3 Hours","Students study methods in delivering instruction in agricultural technology as well as the principles in managing high school agricultural mechanics laboratories in a safe and efficient manner. CISE minors only. Junior standing. Approval by Instructor.   Course Equivalents: AGRI 3310Prerequisite:AGET 2303orETDD 1390orETDD 1361."
"AGED 3320","The Secondary Agriculture Education Program","Agriculture Education (AGED)","3 Hours","This course is designed to develop competencies of secondary agricultural education teachers to teach essential knowledge and skills in agricultural business, agricultural mechanization, animal science, horticulture, plant and soil sciences and natural resources.     Course Equivalents: AGRI 3320 ."
"AGED 4096","Independent Studies","Agriculture Education (AGED)","1-3 Hours","Arranged professional and developmental learning experiences incorporating a practical application of agricultural education skills and practices. This course may include internships, individual research and industry studies. May be repeated for credit up to six hours.      Course Equivalents: AGED 4396Prerequisite:Sophomore standing."
"AGED 4364","Methods of Teaching Agriculture Education","Agriculture Education (AGED)","3 Hours","Students study the professional competencies required for the teaching of agricultural education. Included is the development of curriculum and occupational education programs as well as evaluation of teaching techniques, procedures, and resource materials. Methods of teaching students with disabilities are discussed.Prerequisite:Admission to the Student Teaching program in Agricultural Sciences."
"AGED 4365","Student Teaching in Agriculture Education","Agriculture Education (AGED)","3 Hours","Directed observation and student teaching in an approved high school agricultural education classroom are required. Participation is essential in related agricultural education and FFA activities, such as LDEs, CDEs, SDEs, livestock shows, and FFA alumni and young farmer programs, etc.   Senior standing. Must be currently enrolled inAGED 4364,AGED 4380, andAGED 4366.Prerequisite:Grade of C or better inAGED 3320."
"AGED 4366","Student Teaching in Agriculture Education","Agriculture Education (AGED)","3 Hours","Further directed observation and student teaching in an approved high school agricultural education classroom are required. Participation is essential in related agricultural education and FFA activities, such as LDEs, CDEs, SDEs, livestock shows, and FFA alumni and young farmer programs, etc.   Co-requisite:AGED 4364,AGED 4365, andAGED 4394.Prerequisite:Grade of C or better inAGED 3320."
"AGED 4369","Special Topics in Agricultural Education","Agriculture Education (AGED)","3 Hours","Students examine special topics/issues in Agricultural Education at an advanced level. This course may be repeated up to three times as topics and subject matter change.Prerequisite:Junior standing."
"AGED 4377","Cooperative Extension Programs","Agriculture Education (AGED)","3 Hours","Students acquire knowledge and skills needed for careers in the Cooperative Extension system through the understanding of its history, programmatic education, leadership, and employment opportunities. Students explore the roles and professional attributes of industry professionals and the various approaches to the delivery of adult and youth educational programs.Prerequisite:Junior Standing."
"AGED 4380","Responsibility of Professional Agricultural Science Teachers","Agriculture Education (AGED)","3 Hours","This course is designed to assist future agricultural science and technology teachers in understanding the structure, organization, and management of public schools at the national, state, and local levels. Course content may include a study of the needs of the special learner, school finance and funding for career and technical education programs, agricultural science curriculum and graduation requirements, and cultural issues. The course also focuses on professionalism, program planning, personnel employment and evaluation, and legal issues critical to the success of agricultural science and technology teachers.   Must be currently enrolled inAGED 4364,AGED 4365, andAGED 4366. Admission to the Student Teaching Program.Prerequisite:Grade of C or better in AGRI 3320 andCISE 4364."
"AGED 4388","Secondary Agriculture Education Program Management","Agriculture Education (AGED)","3 Hours","Students focus on developing and managing the youth leadership aspect of agricultural science and technology programs in public schools. Students learn about leadership and career development events, the agricultural education record book documentation system, program of activity development, financial management, student and chapter awards programs, and scholarships for agricultural education students.Prerequisite:Completed 55 hours."
"AGED 4394","Agriculture Education Learning Environments","Agriculture Education (AGED)","3 Hours","Students examine classroom management and discipline approaches appropriate in secondary agricultural education (AGED) classrooms and laboratories. Proactive and preventative measures are discussed to ensure student safety and a successful learning environment. Note: Students who have takenAGED 4394may not takeAGED 5394.   Co-requisite:AGED 4364,4365, and 4366.Prerequisite:Admission to the Student Teaching program in Agricultural Sciences."
