"course_code","course_title","department","credits","description"
"ACCT 317","Managerial Accounting","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 323","Advanced CPA Topics","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  Sophomore standing; minimum grade of ""C-"" in ACCT 311  Topics include: audit and other reports, statistical sampling in auditing, attestation standards, reporting on future-oriented information, accountant's legal liability, Securities & Exchange Commission practice, professional ethics and using technology in auditing. Students will be familiar with issues under the AICPA Code of Professional Conduct, pronouncements of the Public Companies Accounting Oversight Board, the Sarbanes-Oxley Act, federal securities laws, and cases relating to CPA malpractice; Students will have a thorough professional knowledge of CPA reports on financial statements and special reports; Students will also learn how to apply statistical sampling in auditing",""
"ACCT 326","Fraud Investigation","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  Sophomore Standing, minimum grade of ""C-"" in ACCT 311  Theoretical principles and practical issues involved in planning and executing an investigation are explored including internal control structure and evidence. Understand fraud investigation and the role it plays in the legal process; Understand and be able to apply investigative techniques in solving financial crimes",""
"ACCT 328","Concepts in Taxation","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  Sophomore standing; minimum grade of ""C-"" in ACCT 201 and 202  This course provides a thorough exposure to federal income tax concepts and planning principles, with particular reference to individual taxpayers.  Students will be able to demonstrate a basic core of technical knowledge concerning the federal income tax as it applies to individuals, an understanding of the conceptual and tax policy issues that underlie tax legislation, and fundamental skills in tax compliance, tax planning, and tax research",""
"ACCT 331","Introduction to the Business of Applied Artificial Intelligence","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  ISSCM 241 or STAT 103  This course provides a concise introduction to Artificial Intelligence (AI) with a focus on applied business applications of machine learning and generative AI. Through engaging lectures, interactive labs, and exposure to real-world use cases, students will gain a deep understanding of the key concepts and practical business applications of AI. Students will also gain a fundamental understanding of how AI models are built and deployed to enhance their skills and career advancement. The latest applications of AI in marketing, accounting, finance, and retail will also be explored. Students will develop an understanding of how AI is executed in business settings, from ideation to deployment, and the tools and frameworks applied; Students will gain an understanding of core AI concepts, including machine learning and generative AI; Students will discover how models are built and evaluated to analyze data for prediction and generative AI to deliver actionable insights; Students will gain insights into ethical AI practices to be able to recognize and address ethical and social considerations to deploy AI responsibly; Students will explore business use cases to understand AI solutions applied to business challenges across domains such as accounting, finance, and retail; This course will foster collaboration and communication skills development by having students present AI-driven solutions effectively, translating solutions into impactful business narratives",""
"ACCT 341","Advanced Studies in Taxation","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  Sophomore standing, minimum grade of ""C-"" in ACCT 328  This course provides a thorough exposure to the federal income tax concepts and planning principles applicable to business entities, trusts, and estates and to federal transfer taxes.  Students will be able to demonstrate a basic core of technical knowledge concerning the federal income tax as it applies to business entities and to the federal gift, estate, and generation-skipping-transfer taxes, an enhanced understanding of the conceptual and tax policy issues that underlie tax legislation, and enhanced skills in tax compliance, tax research, and tax planning",""
"ACCT 350","Accounting Full Time Winter Internship","Accounting (ACCT)","(6 Credit Hours)  Department Chair permission is required for registration. Students enrolled in this course are participating in a full time internship experience with an accounting firm. Students will work 40+ hours for an accounting firm during the spring semester",""
"ACCT 395","Independent Study in Accounting","Accounting (ACCT)","(1-3 Credit Hours)  Pre-requisites:  Junior standing, Instructor and Dean permission required  Independent study is in-depth research or reading, initiated by the student and jointly developed with a faculty member, into a specialized area of accounting not otherwise covered by department course offerings. Variable credit is allowed for the course. This course will not count toward major requirements. Permission of dean required. Students will demonstrate an in-depth understanding of a technical accounting topic",""
"ACCT 399","Special Topics in Accounting","Accounting (ACCT)","(1-3 Credit Hours)  Pre-requisites:  Sophomore standing or above  Scheduled classes are offered on an ad hoc basis.  Specific titles, prerequisites and content will vary.  Students will be able to demonstrate understanding of specialized topics not otherwise covered by department regular course offerings",""
"ACCT 400","Financial Accounting for Business Decisions","Accounting (ACCT)","(3 Credit Hours)  This course is an introduction to the accounting function that is used to measure and communicate business transactions. The focus is on understanding financial information to facilitate better decisions. Students will be able to identify the impact of business transactions on the basic financial statements: the income statement, the statement of financial position, the cash flow statement, and the statement of changes in owners' equity; Students will also be able to demonstrate an understanding of the financial statements and their implications on various business decisions",""
"ACCT 400B","Financial Accounting for Business Decisions","Accounting (ACCT)","(3 Credit Hours)  This course is an introduction to the accounting function that is used to measure and communicate business transactions. The focus is on understanding financial information to facilitate better decisions. Students will be able to identify the impact of business transactions on the basic financial statements: the income statement, the statement of financial position, the cash flow statement, and the statement of changes in owners' equity; Students will also be able to demonstrate an understanding of the financial statements and their implications on various business decisions",""
"ACCT 400E","Financial Statement Analysis and Decision Making","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 402","Issues in Financial Reporting","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  ACCT 400 or equivalent  This course stresses research of selected accounting issues and uses the authoritative pronouncements to better understand financial accounting and reporting. The course structure includes lectures, class discussion, case analysis, and research of timely accounting issues. Group interaction is heavily emphasized.  Students will be able to demonstrate an understanding of the professional pronouncements as they relate to the recognition and measurement of selected accounting topics;  Students will also be able to work as a team to research an accounting issue and professionally communicate their research findings",""
"ACCT 404","Financial State Analysis","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  ACCT 400 or equivalent  This course evaluates the information contained in the financial statements, footnotes, and management discussion and analysis for its usefulness in making investment and credit decisions. Students will synthesize these assessments via a comprehensive financial statement analysis project.  Students will be able to assess the appropriateness of asset valuation, liability measurement, and equity values for judging the performance of an enterprise",""
"ACCT 405","Accounting Theory I","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 406","Accounting Theory II","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 407","Tax Principles Applied to Individuals","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 408","Tax Principles Applied to Entities","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 409","Audit I -Audit and Assurance","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 410","Audit II-Advanced Audit and Professional Ethics","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 411","Business Law and Accountants","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 412","Special Topics in Accounting","Accounting (ACCT)","(3 Credit Hours)  Scheduled classes are offered on an ad hoc basis.  Specific titles, prerequisites and content will vary.  Students will be able to demonstrate understanding of specialized topics not otherwise covered by department regular course offerings",""
"ACCT 424","Managerial Accounting","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  ACCT 400 or equivalent  Topics include product costing and activity based costing concepts, development and analysis of information for short-run and long-run decision making, the impact of accounting information on divisional performance, cost estimation and cost-volume-profit analysis, segment analysis, transfer pricing, budgeting concepts, and behavioral issues associated with accounting information.  Develop and use managerial accounting information for operational and strategic decision making",""
"ACCT 424E","Strategic Cost Accounting","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 425","International Accounting","Accounting (ACCT)","(3 Credit Hours)  This course explores the similarities and differences of accounting principles and procedures between the United States and other countries. Topics include consolidation of foreign subsidiaries, performance evaluation of foreign operations, translation issues, inflation accounting, and efforts at standardization of accounting rules. Students will become familiar with international accounting issues including accounting harmonization, pronouncements of the International Accounting Standards Board, transfer pricing, foreign currency financial statements, foreign exchange, and international taxation",""
"ACCT 431","Tax Research","Accounting (ACCT)","(3 Credit Hours)",""
"ACCT 432","State, Local and International Tax","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  ACCT 408 with a grade of C- or better or its equivalent; Department Consent Required  This course will provide graduate business students with a basic understanding and familiarity with the principles of U.S. multi-jurisdictional taxation.  The first half of the course will focus on the various types of state and location taxation and their common themes and differences.  The second half will address Federal income taxation of cross-border transactions, both inbound and outbound.  Demonstrate the ability to properly allocate taxable income between different taxing jurisdictions; Understand the basic principles and policies underlying state, local, and international taxation; Develop a working knowledge of the different types of taxes",""
"ACCT 433","International Tax","Accounting (ACCT)","(3 Credit Hours)  Pre-requisites:  ACCT 341 or ACCT 408  This course will provide graduate business students with a basic understanding and familiarity with the principles of U.S. International taxation. The course will primarily focus on US companies with foreign subsidiaries (""outbound transactions"") but will also discuss foreign companies with US subsidiaries (""inbound transactions"") and individual taxation.  Topics include; Sources of income, foreign tax credits, controlled foreign corporations (CFCs), Subpart F provisions, US treaties, and BEPS initiatives.  Develop an understanding of International taxation and how it impacts operational and strategic decision making",""
"ACCT 435","Internal Audit","Accounting (ACCT)","(3 Credit Hours)  This course will expose students to the fundamentals of internal auditing with an emphasis on internal controls. Topics covered will include an overview of internal auditing theory and internal audit in practice. After these overviews, an in depth review of internal controls will be examined, including internal controls best practices, risk assessment, control identification, audit design, testing of controls and audit reporting.  Finally, the class may include a hands-on internal audit engagement in a real life setting. Student must have completed 9 hours of undergraduate accounting or 6 hours of graduate accounting courses. Students should have a clear understanding of how internal controls are used throughout a company and how auditors help design, test and report on their effectiveness",""
"ACCT 436","Forensic Accounting and Fraud","Accounting (ACCT)","(3 Credit Hours)  The purpose of the course is to familiarize students to the field of Forensic Accounting and sensitize them to: the prevalence of fraud in all forms of business activity; the methods people use in initiating/perpetuating fraud scheme; ways of staying out of or getting out of a fraud conspiracy. Students are presumed to have strong accounting and auditing skills. This course will be covering ethics, accounting, auditing, misappropriation of assets, fraudulent financial reporting, electronic fraud and other fraud investigation/forensic accounting topics. Students who successfully complete this course will be able to demonstrate:  knowledge of the nature and magnitude of economic fraud as it affects a variety of entities; understanding of the role of the accounting profession in fraud prevention and detection; technical knowledge of forensic accounting, forensic investigations and research",""
"ACCT 437","Advanced Forensic Accounting","Accounting (ACCT)","(3 Credit Hours)  This course will focus on fraud audits of private entities.  In the course of financial reviews questions arise about complex financial transactions, employee dishonesty, collusion, and breakdowns in internal controls.  Normal audit procedures may discover the issue but additional steps are necessary to quantify and detect the extent of the fraud.  Students in this course will develop basic forensic skills via analytical training",""
"ACCT 439","Independent Study","Accounting (ACCT)","(1-3 Credit Hours)  Independent study is in-depth research and/or reading, initiated by the student and jointly developed with a faculty member, into a specialized area of accounting not otherwise covered by department course offerings.  Student is typically expected to develop a manuscript worthy of publication. The project should require the workload associated with a graduate level course. Normally, this course may be taken one time for credit.  Student must demonstrate a detailed understanding of the selected accounting topic",""
"AFR 102","Introduction to Black World Studies","African Studies and the African Diaspora (AFR)","(3 Credit Hours)",""
"AFR 295","Directed Readings in Black World Studies","African Studies and the African Diaspora (AFR)","(3 Credit Hours)",""
"AFR 397","Capstone/Internship","African Studies and the African Diaspora (AFR)","(3 Credit Hours)",""
"ASL 101","American Sign Language I","American Sign Language (ASL)","(3 Credit Hours)  ASL 101 is the first class in the American Sign Language series at Loyola. It presents the basic skills and use of ASL and basic knowledge of Deaf & Hard of Hearing Culture.  Students will: 1) demonstrate the basic abilities to comprehend and communicate in ASL; 2) demonstrate an understanding of Deaf & Hard of Hearing communities",""
"ASL 102","American Sign Language II","American Sign Language (ASL)","(3 Credit Hours)  Pre-requisites:  ASL 101 or equivalent  This course is designed for students who have completed a college level ASL I course and have a basic knowledge of ASL. It is the second course in the ASL series at Loyola and presents intermediate skills and use of ASL and continued working knowledge of Deaf & Hard of Hearing culture.  Students will: 1) demonstrate abilities to comprehend and communicate in ASL at an intermediate level; 2) demonstrate an understanding of Deaf & Hard of Hearing communities",""
"ASL 103","American Sign Language III","American Sign Language (ASL)","(3 Credit Hours)  Pre-requisites:  Completion of ASL 102, or prior to enrolling in ASL 103, students must consult ASL professors for language placement, ensuring readiness based on prior experience  This course includes vocabulary-building and mastery of grammar through rigorous receptive and expressive activities. ASL skills development applied to complex grammatical structures. Topics  include location and description of items in rooms and buildings, complaints, making suggestions, and making requests. Depicting /Indicating verb grammatical structures introduced. Discussions of Deaf culture. 2) Acquire adequate speed in expressive and receptive signing skills. 3) Expand sign terminology in areas such as classifiers, sentence types, numbers, NMS  1) Demonstrate fluency in expressive, receptive fingerspelling/numbering in ASL",""
"ASL 104","American Sign Language IV","American Sign Language (ASL)","(3 Credit Hours)  Pre-requisites:  Completion of ASL 103, or prior to enrolling in ASL 104, students must consult ASL professors for language placement, ensuring readiness based on prior experience  This intermediate ASL course refines students¿ expressive and receptive skills. Advanced linguistic structures introduced and put into practice. Vocabulary-building in specific challenging areas:  academics, occupations, computer technologies, and abstract nouns. Current events discussed in ASL, giving students opportunities to apply linguistic-cultural knowledge while participating in open discussions. 2) Narrate and describe events in connected, paragraph-length ASL discourse. 3) Exchange information and perspectives in group settings at intermediate level.  1) Comprehension and expression with intermediate ASL vocabulary and correct grammar",""
"ANTH 100","Globalization and Local Cultures","Anthropology (ANTH)","(3 Credit Hours)  This course examines anthropological approaches to social and cultural changes associated with globalization, particularly how global patterns of inequality profoundly impact people's lives.Knowledge Area: Foundational Societal Knowledge  Interdisciplinary Option: African Studies and the African Diaspora, Asian Studies, Global Studies, Human Services, International Business  Course equivalencies: ANTH100/271/INTS271   Students will demonstrate an understanding of relationships between historic and contemporary global processes, especially ways globalization influences inequality and peoples' social, symbolic, material, political, and economic existence",""
"ANTH 101","Human Origins","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  ENVS 101 or equivalent; please check requirements for declared majors/minors for exceptions  This course focuses on the biocultural evolution of our species, Homo sapiens.  It addresses the basic human desire for self-understanding. We explore what it means to be human through the use of genetics, non-human primates, and the fossil record. Each section of the course contributes to an overall understanding of human origins and the process of evolution.Knowledge Area: Tier 2 Scientific Knowledge  Interdisciplinary Option: Bioethics   By the end of the semester students will have a better understanding of human nature, our relationship to the world around us, and our interactions with each other",""
"ANTH 102","Culture, Society, and Diversity","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  ANTH 100, PLSC 102, PSYC 100, SOCL 101, WSGS 101, or equivalent; please check requirements for declared majors/minors for exceptions  This course introduces the anthropological study of living people, or cultural anthropology, with particular focus on how people understand, act in, and transform their worlds. Students will also consider how anthropology can help us think about our own society and what it means to be human in different times and places.Knowledge Area: Tier 2 Societal Knowledge  Interdisciplinary Option: Human Services, International Business   Students will be able to demonstrate ways that central concepts of cultural anthropology help us understand cultural diversity; learn how to think critically about various cultures (including their own); and be aware of the ethical dimensions of research with living people",""
"ANTH 103","Biological Background Human Social Behavior","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  ENVS 101 or equivalent; please check requirements for declared majors/minors for exceptions  This course examines possible biological bases of modern human behavior, from a scientific and multi-disciplinary perspective, to explore questions regarding what comprises ""human nature"".Knowledge Area: Tier 2 Scientific Knowledge  Interdisciplinary Option: Bioethics   Students will demonstrate an understanding of how science is conducted, as well as interactions between science and culture, in the context of how evolutionary approaches to animal behavior may be applied to the study of human behavior",""
"ANTH 104","The Human Ecological Footprint","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  ENVS 101 or equivalent; please check requirements for declared majors/minors for exceptions  This course is an introduction to global human ecology and concentrates on how we as humans affect global ecosystems and how these changes can impact our behavior, health, economics, and politics.Knowledge Area: Tier 2 Scientific Knowledge  Interdisciplinary Option: Bioethics, Global Studies, Peace, Justice, and Conflict Studies, Urban Studies  Course equivalencies: X-ANTH104ESP104PAX104INTS102   Students will be able to draw connections between basic ecological processes and the global patterns of human population growth, health and disease, inequality and poverty, subsistence strategies, and land use and technology",""
"ANTH 105","Human Biocultural Diversity","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  ENVS 101 or equivalent; please check requirements for declared majors/minors for exceptions  This course examines human variation through a biocultural approach, with specific attention paid to historical and contemporary ideas of race.We explore genetics and how evolution by natural selection has favored important adaptations, how those specific adaptations have helped humans migrate and survive across the planet's habitats, and socio-cultural and scientific ideas about race that have resulted in inequalities.Knowledge Area: Tier 2 Scientific Knowledge  Interdisciplinary Option: African Studies and the African Diaspora, Bioethics, Neuroscience, Race and Ethnicity  Course equivalencies: X-BIET 105/ANTH 105   Students will gain an understanding of how biocultural approaches help us understand human variation, with specific attention paid to skin color and the idea of race; Students will learn how scientific racism in anthropology contributed to our ideas of race, and how that can be seen in contemporary US society",""
"ANTH 106","Sex, Science and Anthropological Inquiry","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  ENVS 101 or equivalent; please check requirements for declared majors/minors for exceptions  This course examines sex utilizing a scientific and anthropological lens. Anthropology brings a unique perspective to the study of sex by examining it across cultures and through an evolutionary perspective. In this class, we will travel around the world and through deep time to examine how sex is shaped by biological, cultural, and political factors. Topics include sex, sexuality, sexual orientation, gender, evolution, reproductive biology, parenting, sex work, and sexually transmitted infections.Knowledge Area: Tier 2 Scientific Knowledge  Interdisciplinary Option: Bioethics, Women & Gender Studies  Course equivalencies: X-ANTH 106/WOST 106/WSGS106   Students will be able to demonstrate an understanding of the intersection of sexology and anthropology, an evolutionary perspective on sex, the physiological and anatomical aspects of male and female sexual systems, a comparative view of human sexuality across the life course, and how globalization is influencing sex and gender",""
"ANTH 107","Ancient Worlds","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  HIST 101, HIST 102, HIST 103, HIST 104, or equivalent; please check requirements for declared majors/minors for exceptions  This course explores societies in the near and distant past, with an emphasis on examining cultures left out of standard US and world history textbooks.Knowledge Area: Tier 2 Historical Knowledge   Students will be able to: 1) describe the early history and scientific foundations of archaeology; 2) explain important developments in human history; 3) apply their knowledge to decolonize world history",""
"ANTH 203","Violence, Social Suffering, and Justice","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  ANTH 100, PLSC 102, PSYC 100, SOCL 101, WSGS 101, or equivalent; please check requirements for declared majors/minors for exceptions  This class investigates violence, suffering and justice through an ethnographic and cross-cultural perspective. It asks, how are overt forms of violence related to larger social structures which produce less visible forms of suffering? How are violence and suffering related to other socio-cultural phenomena such as race, gender, sexuality and identity?Knowledge Area: Tier 2 Societal Knowledge  Interdisciplinary Option: Global Studies, Peace, Justice, and Conflict Studies, Race and Ethnicity, Women & Gender Studies   Students will understand: the ethnographic analysis of violence and social suffering; political and economic contexts of violence, including colonialism, globalization, racism, and poverty; movements for justice and safety",""
"ANTH 205","Gender in Cross-Cultural Perspective","Anthropology (ANTH)","(3 Credit Hours)  This course explores a broad range of cultural expectations for gender diversity and the experiences of women in different cultures.Interdisciplinary Option: Women & Gender Studies  Course equivalencies: X-ANTH205/WOST205/WSGS205   Students will be able to demonstrate understanding of how categories and concepts of sex and gender are culturally constructed and reflect wide variation both historically and cross-culturally",""
"ANTH 207","Economies, Culture, and Development","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  ANTH 100 or ANTH 102  The course explores different types of and ideas about exchange, economies, and development in cross-cultural perspective and through ethnography.Interdisciplinary Option: Global Studies   The course will help students learn about (1) the development of social thought about non-Western economic activity; (2) the key theories from and debates within Economic Anthropology; (3) contemporary ethnography about economies and development; and (4) ways to think critically about and apply course concepts",""
"ANTH 208","Language and Identity","Anthropology (ANTH)","(3 Credit Hours)  Pre-requisites:  ANTH 100, PLSC 102, PSYC 100, SOCL 101, WSGS 101, or equivalent; please check requirements for declared majors/minors for exceptions  This course will examine how language both reflects and helps constitute identity in social and linguistic interaction. Presenting a broad introduction, this course will address complex and often intersecting relationships between language and gender, race, class, place, age, and social practice, using case studies from around the world.Knowledge Area: Tier 2 Societal Knowledge  Interdisciplinary Option: Race and Ethnicity   Students will learn how language is central to the expression and interpretation of social and cultural identities, and to human experiences of diversity",""
"ANTH 210","Visual Representation of Culture","Anthropology (ANTH)","(3 Credit Hours)  The course deals with how human cultural identities are represented through the construction of both moving and static visual images.Interdisciplinary Option: Film & Digital Media Studies, International Film & Media Studies  Course equivalencies: X-ANTH210/IFMS210    Students will gain critical skills resulting in greater visual literacy regarding how constructed visual images are used to represent cultures",""
"ANTH 211","Peoples of Latin America","Anthropology (ANTH)","(3 Credit Hours)  This course offers an anthropological overview of the major cultures and cultural regions of contemporary Latin America.Interdisciplinary Option: African Studies and the African Diaspora, Global Studies, Latin American Studies, Race and Ethnicity  Course equivalencies: X-ANTH211/INTS211/LASP211    Students will understand the basic cultural processes that led to the formation of the socio-political landscape of contemporary Latin American",""
"ANTH 212","Peoples of Native North America","Anthropology (ANTH)","(3 Credit Hours)  This course considers post-contact ethnography including key contemporary issues among indigenous North American peoples including Indian-white relations, assimilation, genocide, revitalization movements, sovereignty, environmentalism, urbanization, and native identity. Students will be able to describe the pattern and basis of cultural diversity among native North American peoples and their historical relationships with Euro-American colonists",""
"ANTH 213","Culture in Africa","Anthropology (ANTH)","(3 Credit Hours)  This course takes an interdisciplinary perspective, and includes discussion of African history, political economy, and contemporary forms of social life and culture.  It also examines intellectual and historical trajectories informing how knowledge about Africa was and is produced.Interdisciplinary Option: African Studies and the African Diaspora, Global Studies, Race and Ethnicity  Course equivalencies: X-ANTH213/BWS 213/INTS214   Students will acquire a comprehensive grasp of significant issues in contemporary Africa, their historical relevance, and social and cultural impacts",""
"ANTH 214","African-American Anthropology","Anthropology (ANTH)","(3 Credit Hours)  This course offers an historical and contemporary exploration of various efforts undertaken by African Americans and their supporters to achieve racial parity, social justice and equality with other Americans, from the early presence of Africans in the Americas to the present period.Interdisciplinary Option: African Studies and the African Diaspora  Course equivalencies: X-ANTH214/BWS 214   Students will understand landmark legal cases brought to US courts of law by African Americans and their supporters and strengthen their critical thinking and writing skills on these and related topics",""
"ANTH 215","Contemporary Japanese Culture","Anthropology (ANTH)","(3 Credit Hours)  This course critically evaluates popular and scholarly characterizations and theories about Japan through investigation of ethnicity, gender roles, language, demographic change, and the impact and role of popular culture.Interdisciplinary Option: Asian Studies, Global Studies, Japanese Language and Culture  Course equivalencies: ANTH215ASIA361INTS215ASIA215   Students will be able to demonstrate an awareness of how Japanese values and behavior are influenced by culture and history, an understanding of the relationships among cultural, economic, and social forces, and of contemporary social diversity",""
