"course_code","course_title","department","credits","description"
"B ACC 381","Accounting Information Systems","Courses in Accounting","3","Analyzing, designing, utilizing, and evaluating computer-based and non-computer-based financial information systems. Topics include and combine accounting, computers, management and business ethics, internal controls, information technology in accounting developments, and the systems approach to meeting business information needs and requirements. Prerequisite(s): declared School of Business majors. B ACC 222 and B ITM 215, or equivalent. Offered fall semester only."
"B ACC 403","Audit Analytics Lab","Courses in Accounting","1","The purpose of auditing is to provide assurance that the reported financial information is presented fairly in accordance with the applicable financial reporting framework. Audits provide users of financial statements with increased confidence in making capital allocation decisions. This course introduces students to using data analytic tools, including Power BI, to conduct audit procedures related to materiality, sampling, accounting estimates, accounts receivable, and inventory. The course also introduces students to text analytics in an auditing context. Prerequisite(s): B ACC 301 and 302. Corequisite(s): B ACC 461."
"B ACC 411","Financial Accounting Theory III","Courses in Accounting","3","Examination of advanced accounting topics including business combinations, consolidations, partnership accounting, foreign currency transaction and translation, segment and interim reporting, and accounting for governmental and nonprofit entities. Emphasizes the official financial accounting pronouncements. Prerequisite(s): declared School of Business majors. B ACC 312."
"B ACC 419","Data Analytics for Audit and Control","Courses in Accounting","3","This course is designed to familiarize students with the concept of audit analytics, the basic audit analytical tools, the trending topics in this field, and the application of different analytical methods in the internal and external audit process. The goal of this course is to enable students to understand  and use some of the emerging and important technologies currently used in the audit environment. The emerging technologies explored will include, but are not limited to, Big Data, data analytics, and visualization. There will be a significant  hands-on component to familiarize the students with such topics. Prerequisite(s): declared School of Business majors. B ACC 311 or the equivalent, B ACC 381 or the equivalent."
"B ACC 440","Survey of Taxation","Courses in Accounting","3","This course is a comprehensive introduction to the federal income tax system as it relates to individuals. It provides a conceptual approach to a wide array of tax topics including gross income, deductions and exclusions, gains and losses, depreciation, like-kind exchanges, alternative minimum tax, self-employment tax, and credits. Prerequisite(s): declared School of Business majors, B ACC 211 and B ACC 222."
"B ACC 461","Auditing","Courses in Accounting","3","Analysis of auditing and its contribution to financial reporting, with primary emphasis on the independent public accounting attest function. Application of audit tools, including flowcharting, statistical sampling, and the audit risk model, integrated with coverage of professional standards, the auditor's legal liability, and the regulatory environment. Prerequisite(s): declared School of Business majors. B ACC 311 or B ACC 313 and B ACC 381."
"B ACC 495","Independent Study in Accounting","Courses in Accounting","3","Individual study plan in a selected area as approved by the instructor and the department chair in conference with the student. Written and oral progress reports required. May not be repeated for credit. Not useable in the degree program or major. Prerequisite(s): open only to qualified senior accounting students in the School of Business. An application must be filed through the Office of Student Services in BB 201. S/U graded."
"A AFS 101","Introduction to Africana Studies","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course will introduce students to the historical foundations of Africana Studies and discuss its relevance to contemporary society. An interdisciplinary approach will be incorporated as History, Philosophy, Literature, Performing Arts, Sociology, Psychology, Religion/Spirituality, and Anthropology are employed to provide students a detailed analysis of people of African descent in the Western Hemisphere."
"A AFS 110","The Black Theatre in America","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Study of the historic background of Black involvement in the American theatre and of the role and functioning of the Black theatre in contemporary American society."
"A AFS 142","African/African American Literature","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Survey of Black authors from diverse cultures and an analysis of their relationship to Black thought."
"A AFS 150","Life in the Third World","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Introduction to cultural variation and fragmentation among third-world developing communities. Some lectures and discussions are led by third-world graduate students. Whenever possible, distinguished visitors from third-world countries are also involved in the course."
"A AFS 209"," Black American Music","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","An introduction to Black American Music. Study will include music from West Africa as well as musical/social influences throughout American history. Musical styles will include spirituals, gospel, blues, jazz and classical. Only one version of A AFS 209 may be taken for credit."
"A AFS 212"," African American English","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course provides an overview of the study of linguistics through the specific lens of African American English (AAE). With an estimated 30 million speakers, AAE is a major variety of American English that is rule-governed and complex; however, it continues to be plagued by social stigma in many arenas. This course focuses on AAE's distinctive features in the areas of sound and sentence structure, as well as topics in linguistic anthropology and applied linguistics, e.g., the impact of language ideology on AAE speaking communities. Only one version may be taken for credit."
"A AFS 213","History of Civil Rights Movement","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course is designed to introduce the student to the historical development and maturation of the movement for civil rights in the United States. It will examine the development of resistance movements and the philosophies of those involved within the movements during the antebellum, post Civil War and contemporary times."
"A AFS 219","Introduction to African/African American History","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Survey of the cultural and historical background of African Americans from their African heritage to their present role in American society."
"A AFS 220","Black and White in America","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","In America Blacks and Whites have been organically connected by the space of national geography and centuries of time. With current events an ever-present concern, this course explores the cultural significance and the social meaning of the long and ever-changing relations between black and white Americans and its importance for the national welfare."
"A AFS 221","The Economic Structure of the Black Community","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Analysis of old and contemporary models of Black entrepreneurship and formal economic organization and its effect in the community."
"A AFS 224","Cities as People","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Survey of the human aspects of the urban environment, historically and in practical terms today, with an emphasis upon the central city’s opportunity for field research in urban life."
"A AFS 240"," Classism, Racism and Sexism: Issues","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Analyzes the connections between and among classism, racism and sexism, their mutually reinforcing nature, and the tensions arising from their interrelations. Particular attention will be given to the ideological and personal aspects of these phenomena, as well as to their institutional guises in American society. Only one version of A AFS 240 may be taken for credit."
"A AFS 269"," The Caribbean: Peoples, History, and Culture","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course will introduce students to the cultural history of the Caribbean region, from the 18th century to the present. This history encompasses colonialism, slavery, emancipation, imperialism, migration, revolution, dictatorship, tourism and environmental change. Students will use a variety of primary sources, including film, music, memoirs, and diaries to explore the unmaking and making of empire in the Anglophone, Francophone and Hispanic Caribbean through the everyday lives of inhabitants of the islands. Additionally, the course will examine the ways that Caribbean people have shaped and engaged narratives of the past and aspirations for the future. Only one version may be taken for credit."
"A AFS 270"," Geography of Africa","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Geographic analysis of the continent of Africa. The diversity of the African continent is stressed by examining its physical environment; resources; social, cultural, economic and political systems. Emphasizes the demographic as well as spatial planning aspects of geography. Only one version of A AFS 270 may be taken for credit."
"A AFS 286"," African Civilizations","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Africa from prehistoric times to 1800 with emphasis on sub-Saharan Africa, the development of indigenous states and their response to Western and Eastern contacts. Only one version of A AFS 286 may be taken for credit."
"A AFS 287"," Africa in the Modern World","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Africa since 1800: exploration, the end of the slave trade, the development of interior states, European partition, the colonial period, and the rise of independent Africa. Only one version of A AFS 287 may be taken for credit."
"A AFS 311","History of Slavery in the Western Hemisphere","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","The institution of slavery and its effects in the Western Hemisphere, its origins, bases of continuance, and contemporary residuals."
"A AFS 320","Black Nationalism: Political Perspective in Africa","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Examination of selected freedom movements in Black Africa with a focus upon one-party politics and the continuing tensions between socialism and democracy."
"A AFS 322","Developing African Nations","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Systems analysis of the contemporary social, political, cultural, and economic institutions crucial to the economic maturation of developing African nations. A AFS 286 and 287 recommended."
"A AFS 325","Introduction to Research Methods","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","An introduction to paradigms, theories and models on research and the Black community. Emphasis will be placed on methodological concerns of validity, reliability, instrument development, data collection, data analysis and reporting of research outcomes. The ethics of research on people of African descent will be discussed."
"A AFS 331","The African/African American Family","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","In-depth study of the African/African American family as an institution, the dynamics of intra-family relations and the effects of social institutions on Black family life."
"A AFS 333","The Black Community: Continuity & Change","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Overview of the socio-historic factors which impact upon the current conditions of the African American community."
"A AFS 340","The Black Essay","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Essays written by Black American writers in the 19 th and 20 th centuries. Prerequisite(s): A AFS 142."
"A AFS 341","African/African American Religion","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Analysis of the relationship of the religion of Black people to Black culture."
"A AFS 342","Sub-Saharan Africa: Peoples and Cultures","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Culture areas of Africa south of the Sahara. Historical and geographic background studies of selected societies. Culture change and contact during the colonial and postcolonial periods. Prerequisite(s): A AFS 286."
"A AFS 345","The Black Novel: Black Perspectives","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Systematic study of the novel written by Black Americans from the Harlem Renaissance to the present. The novels studied express the cultural, political, and socio-historical consciousness of the writers to demonstrate their awareness of the struggle of Black people. Prerequisite(s): A AFS 142."
"A AFS 355","Introduction to African and African American Poetry","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Intensive study of poetry drawn from the black experience. Emphasis on aesthetic forms, meanings, tone, diction, imagery, symbol, sentences, rhythm, rhyme, allusion, etc. Common characteristics of black poetry will also be discussed."
"A AFS 370","The Psychology of the Black Experience","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","In-depth examination of the extant psychological literature on blacks. Analyzes varying themes, theories, perspectives, and research that relate to the psychology of blacks. Focuses on the contemporary work of black behavioral scientists involved in the quest for scholarly self-determination and for redefinition of the psychological fabric of the black experience. Selected topics are identity, personality, motivation, achievement, and mental health. Prerequisite(s): junior or senior standing."
"A AFS 375","Black Popular Culture","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","The course explores the historical and contemporary constructions of “blackness” within the popular realms of film, television, and popular music and the relationship of those constructs to the realities of African American life and culture."
"A AFS 379"," Black American Politics","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3-4","Black Americans are the most consequential minority group in the country. The hot topics of the day, including police reform, school curriculum, and substantive representation are all impacted by Black politics and mobilization. This course will analyze and study Black political mobilization, racial consciousness, political participation, and political attitudes. The class will discuss contemporary issues of segregation, gentrification, and poverty and will also highlight the voices of the Black women, members of the LGBTQ, as well resource poor Black Americans. Only one version may be taken for credit. Four-credit sections for Honors Program students only."
"A AFS 386"," History of South Africa: Colonialism, Apartheid, and the Quest for Liberation","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Study of the historical origins, development, and lasting effects of racial relations, segregation, and apartheid in South Africa with a concentration on economic, political, social, and religious change in the 19th and 20th centuries. Topics will include changing state structures and ideologies, the impact of industrialization, transformations of rural and urban life, African religious movements, political and religious connections with Black Americans, gender relations, and changing forms of popular resistance against white domination. Only one version of A AFS/ A HIS 386 may be taken for credit."
"A AFS 393","Topics in African History","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","1-4","Specific topics to be examined will be announced during advance registration. May be repeated for credit. Prerequisite(s): junior or senior standing or 3 credits in history."
"A AFS 400","The Law and African-America","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","The central city as a center of dominance, inner city legal problems as an aspect of social control. Students examine selected central city agencies related to law enforcement. Alternate possibilities for reform and improvement are explored. Term project required."
"A AFS 401","Seminar in African American History I","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course is an undergraduate seminar of African American History from the American Colonial period to the Civil War. Various historical themes will be reviewed, and students will have an opportunity to explore research topics related to the following: The Transatlantic Slave and Domestic Trades, Colonial and Antebellum slavery, African Americans and the Revolutionary War, Free Black Societies, Black Abolitionists, African Americans and the Civil War. Prerequisite(s): A AFS 219."
"A AFS 402","Seminar in African American History II","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course is an undergraduate seminar of African American History from 1865 to the present. Various historical themes will be reviewed, and students will have an opportunity to explore research topics related to the following: Reconstruction, The Age of Jim Crow, Booker T. Washington and W.E.B. DuBois, the Great Migration, the Harlem Renaissance, The Great Depression and New Deal era, World Wars I and II, The Civil Rights Movement, the Black Power movement, and contemporary African American History and Culture. Prerequisite(s): A AFS 219."
"A AFS 430","Black Social and Political Thought in the Americas","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Seminar on the social and political ideas and strategies of selected African/African Americans from the late 18 th century to the present. Prerequisite(s): junior or senior standing."
"A AFS 432","The African American Woman: Contemporary Issues","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Socio-historic look at the American women of the African diaspora with particular attention to: (1) Black Liberation; (2) feminist movements; (3) sex role socialization; and (4) issues of sexism and racism. Prerequisite(s): A AFS 219, or permission of instructor."
"A AFS 435","Blacks and the American Political Process","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","An examination of the American political process as it impacts upon the Black community in the United States. Prerequisite(s): junior or senior standing."
"A AFS 446"," Literature and Human Rights","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","A study of selected works of Spanish and Spanish-American literature that deal with the subject of human rights throughout history. Topics to be studies may include such things as social protest, censored texts, women’s writing, the literature of exile, minority portrayals, and slavery. Prerequisite(s): two courses between A SPN 310-350 (excluding A SPN 333) or permission of instructor."
"A AFS 451"," Jazz, Identity and the Human Spirit","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course will explore issues of identity, spirituality, entrepreneurship, cultural transmission and politics viewed through the lens of the musical tradition called jazz. Topics will include saxophonist John Coltrane's musical-spiritual search, the musical-mythos of bandleader Sun Ra, musician-led organizations and movements with a focus on the Chicago-based Association for the Advancement of Creative Music (AACM), jazz and social protest, ideas about black experimentalist traditions and controversies about the use of electronics in the work of Miles Davis and Herbie Hancock, the cultural roots of jazz and questions about the nature of musical genres and boundaries. The course will include lecture, listening, small group presentations and class discussion. Only one version of A AFS 451 may be taken for credit."
"A AFS 490","Senior Seminar for Africana Studies Majors","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","An in-depth examination of critical issues involving the experiences of Africans and African Americans in historical, cultural, and social contexts. This Capstone Course is structured to enhance the oratory skills and to ensure that graduating majors engage in critical analyses on their exposure to the Department's interdisciplinary and multidisciplinary undergraduate course offerings. Attention will also be given to the interrelationships of the values and ideas indigenous to Africana Studies. Students will also review basic research methodology."
"A AFS 498","Topics in African Studies","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Specific topics to be examined are announced during advance registration. May be repeated for credit. Prerequisite(s): Africana Studies major or minor of junior or senior standing."
"A AFS 499","Topics in African American Studies","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Specific topics to be examined are announced during advance registration. May be repeated for credit. Prerequisite(s): Africana Studies major or minor of junior or senior standing."
"","","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Survey of the diverse pre-Columbian and New World societies and cultures of Spanish and Portuguese America from the pre-conquest period to the present. Broadly interdisciplinary introduction to the historical development of Latin American society, culture, politics, and economics with a special emphasis on elements such as race, gender, and class. Focus on the interactions of Indian, European, and Black cultural elements and on the complexities of what is known as Latin American culture. The study of the most distinctive elements of culture such as race, social systems and institutions, folklore and cultural expressions will take precedence over historical events. Only one of A LCS 100/100Z, A HIS 140/140Z, and A HIS 144 may be taken for credit."
"A LCS 102"," Introduction to Caribbean History","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","An introduction to the history of cultural contact in the Caribbean from the pre-Columbian Arawaks and Caribs, through the infusion of European and African cultures, to the emergence of the leadership of the United States in 1898. Special emphasis on the social and economic development of the plantation system, the intercontinental trade system, slavery, and the struggle for abolition and self-determination. Only one version of A LCS 102 may be taken for credit."
"A LCS 110"," Latin America and the Caribbean","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","An introduction to Latin America and the Caribbean from the Haitian Revolution to the present. Key themes include the political, social, and economic changes during that period. Topics may include slavery and post-emancipation, nation building and nationalism, revolution, migration, climate change, indigeneity and cultures of production and consumption. Only one of A LCS 100/100Z, A HIS 140/140Z, A HIS 144, and A LCS/A HST 110 may be taken for credit."
"A LCS 150"," Puerto Rico: People, History, and Culture","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Survey of the Puerto Rican people, history, and culture on the island from the pre-Hispanic era to the present. Special emphasis on the change of sovereignty in 1898, the national question, migration, race, class, and culture. Only one version of A LCS 150 may be taken for credit."
"A LCS 200"," Introduction to Latin American Philosophy","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","The aim of this course is to give students an introduction to Latin American Philosophy. Material to be studied will be drawn from both past and contemporary sources. Topics will vary from term to term, but may include pre-Columbian Philosophy, Iberian Scholasticism, Value Theory, Social and Political Philosophy, Philosophical Anthropology, Liberation Philosophy, Latin American Feminism, and Hispanic/Latinx Identity. No previous courses in philosophy or knowledge of Spanish or Portuguese are needed. All readings will be in English."
"","","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course is an intensive examination of Latina/o American society. Major Latina/o groups (e.g., Puerto Ricans, Mexican-Americans, Cubans, Dominicans, Central Americans, and Colombians) will be studied with emphasis on interaction between these groups and mainstream society, culture and value change in contact situations, and efforts to deal with prejudice and discrimination. The course draws from texts in anthropology, sociology, history, and cultural studies, all of which are augmented with various films."
"","","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Analysis of blackness in Latin America with a focus on the representations of peoples of African descent in national identities and discourses. The course examines some of the ""myths of foundation"" of Latin American nations (e.g. The ""cosmic race"" in Mexico, ""racial democracy"" in Brazil, etc.), and how these myths bring together ideas of nation, gender, race, blackness, whiteness, and mestizaje (racial and cultural mixture)."
"A LCS 205","The Caribbean Tourism Industry: Service or Servitude?","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course analyzes the development of the Caribbean tourism industry. The nations surrounding the Caribbean Sea are widely regarded as a premier international tourist destination. It is argued these destinations have been purposefully engineered to boost local, state, regional, and federal economies of scale and have undergone many cycles of ""boom and bust"" with respect to changing consumer habits, environmental disasters (i.e. hurricanes and tropical storms), and the impact of global financial and terrorist crises. The Caribbean is a prime location to understand the often complex and dynamic effects that different types of tourism, transnationalism, and globalization have on everyday people living, working, and choosing to vacation there. The class will analyze the development of this regional tourism center with respect to understanding the identities of both hosts and guests, environmental concerns, and broader sociocultural implications of such a globalized zone of excess."
"","","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course will deal with two basic issues: the evolution of musical thought throughout Latin America from pre-Hispanic times to the present, and the relationship between musical manifestations and the prevailing social order in which those activities took place. Only one version of A LCS 216 may be taken for credit."
"T LCS 216"," Music and Society in Latin America: Past and Present","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course will deal with two basic issues: the evolution of musical thought throughout Latin America from pre-Hispanic times to the present, and the relationship between musical manifestations and the prevailing social order in which those activities took place. Only one version of T LCS 216 may be taken for credit. Open to Honors College students only."
"","","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","The course is an introduction to global migratory patterns in the contemporary period. The course covers: basic concepts and approaches to migration studies; global and regional migratory patterns and major forces shaping them with a specific focus on the twentieth century; and how individuals and families mobilize during the processes of international migration. Geographically, the course covers several areas of the world. Only one version may be taken for credit. Prerequisite(s): A SOC 115."
"A LCS 229","Special Topics in Latin American and Caribbean Studies","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","The specific topic will be selected by the instructor and will vary from semester to semester as indicated by course subtitle. May be repeated for up to six credits when content varies."
"A LCS 231","Special Topics in Latino Studies","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","The specific topic will be selected by the instructor and will vary from semester to semester as indicated by course subtitle. May be repeated for up to six credits when content varies."
"A LCS 233"," Aztecs, Incas, and Mayas","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Introductory survey of the archaeology and ethnohistory of the three best-known indigenous civilizations of the New World. Each is presented in terms of pre-historic background and evolution, social organization, politics and economics, religion and art. Consideration is given to the Spanish conquest of these groups and to their modern legacies. Only one version of A LCS 233 may be taken for credit."
"A LCS 240"," Classism, Racism, and Sexism: Issues","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","Analyzes the connections between and among classism, racism and sexism, their mutually reinforcing nature, and the tensions arising from their interrelations. Particular attention will be given to the ideological and personal aspects of these phenomena, as well as to their institutional guises in American society. Only one version of A LCS 240 may be taken for credit."
"T LCS 242"," Food, Culture and Power in Mesoamerica","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","In Mesoamerica (Mexico, Guatemala, Honduras, and El Salvador), food is a powerful form of cultural expression that is immersed in local and global politics and power relations. This course will survey Mesoamerican native culture from the lens of its rich food heritage."
"","","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","An introduction to the geographical diversity of Latin America, reviewing the Continent’s physical features, natural resources, societies, economies, and politics, and relating them to its history and cultural traditions. Particular attention will be given to rural and urban living conditions, social and regional inequalities, population distribution, internal and international migration, and socioeconomic development issues. Only one version of A LCS 250 may be taken for credit."
"A LCS 255","Race and the American Empire","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course will explore the relationship between racism and the formation of the American empire from approximately 1776 through the end of the Progressive Era. By the early 20th century the United States emerged as a world power after a relentless process of continental and overseas territorial expansion. The young nation employed an ideology of racial superiority and predestination to justify its expropriation of the land and natural resources of other peoples and nations, to capture a continuous supply of labor, and to acquire new export. Theories of Manifest Destiny, white man's burden, social Darwinism, and religious doctrines were some of the narratives central to an ideology of racial supremacy in service of empire. Only one version of A LCS 255 may be taken for credit. May not be offered in 2024-2025."
"T LCS 255"," Race and the American Empire","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","T LCS 255 is the Honors College version of A LCS 255; only one may be taken for credit."
"A LCS 269"," The Caribbean: Peoples, History, and Culture","Courses in Africana, Latin American, Caribbean, and U.S. Latino Studies","3","This course will introduce students to the cultural history of the Caribbean region, from the 18th century to the present. This history encompasses colonialism, slavery, emancipation, imperialism, migration, revolution, dictatorship, tourism and environmental change. Students will use a variety of primary sources, including film, music, memoirs, and diaries to explore the unmaking and making of empire in the Anglophone, Francophone and Hispanic Caribbean through the everyday lives of inhabitants of the islands. Additionally, the course will examine the ways that Caribbean people have shaped and engaged narratives of the past and aspirations for the future. Only one version may be taken for credit."
