"subject","course_code","course_name","description","credits"
"Accounting","ACC 741","Advanced Accounting and Management Information Systems","Application of the concepts of systems design and implementation. Study of the attributes of accounting information systems and their relationship with management information systems. Functions of accounting information systems including data collection and transmission, internal controls, data organizations and storage, processing data, and information retrieval and display. Characteristics and applications of both manual and automated information systems. Prerequisite: C grade or better in ACC 341 or ; and admitted to MAcc program. Lecture Contact Hours: 3 Typically Offered: Fall","3"
"Accounting","ACC 750","Advanced Auditing","An in-depth study of contemporary topics for auditing professionals. Prerequisite: C grade or better in ACC 553 or ; and admitted to MAcc program. Lecture Contact Hours: 3 Typically Offered: Fall, Spring","3"
"Accounting","ACC 751","Computer Forensics and IT Auditing","A study of information systems controls; auditing around, through, and with the computer; auditing advanced computer systems, spreadsheets and other fourth generation language applications. Hands-on computer auditing projects will be integrated into the course. Prerequisite: C grade or better in ACC 553 or ; and admitted to MAcc program. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"Accounting","ACC 752","Fraud Examination","An in-depth study of the fraud examination process, including fraud prevention, detection, investigation, and management and employee fraud, and the legal aspects of fraud. Case studies are used extensively throughout the course. Prerequisite: C grade or better in ACC 553 or ; and admitted to MAcc program. Lecture Contact Hours: 3 Typically Offered: Demand","3"
"Accounting","ACC 754","Forensic Accounting: Litigation Support and Expert Witnessing","This course explores one of the major areas of practice in forensic accounting. The course provides an in-depth investigation into the world of accounting litigation support and financial expert witnessing. The course requires students to actively participate in case analysis, development of expert reports, deposition testimony, and trial testimony. Students are exposed to the legal issues that impact on their role as an expert witness. Prerequisite: C grade or better in ACC 553 or ; and admitted to a College of Business graduate program. Lecture Contact Hours: 3 Typically Offered: Fall, Spring","3"
"Accounting","ACC 762","Business and Accounting Concepts for Accountants","The course is designed to provide students with a focused, intensive study of business and accounting concepts particularly relevant to professional accountants. Prerequisite: admitted to the MAcc program. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"Accounting","ACC 790","Current Topics in Corporate and International Accounting","In consultation with the coordinating professor, critical evaluation and interpretation of the current topics and professional literature in accounting. Study of ethical and institutional features of the accounting environment with emphasis on technology. Completion of a significant research project. Prerequisite: C grade or better in ACC 301 or ; and admitted to MAcc program Lecture Contact Hours: 3 Typically Offered: Fall, Spring","3"
"Accounting","ACC 794","Internship: Accounting","In consultation with the coordinating professor, the student is engaged in first-hand experience with a business, organization, or other professional entity. A portfolio of assigned work shall be collected, examined, and evaluated during the semester. May be repeated with permission of school to a maximum of six hours. Prerequisite: permission of instructor; and admitted to MAcc program. Lecture Contact Hours: 3 Typically Offered: Demand","3"
"Accounting","ACC 796","Independent Study-Accounting","In consultation with coordinating professor, student selects for intensive study of a specific area of concern related to the student’s program, with emphasis on research. Prerequisite: permission of instructor; and admitted to the MAcc program. Typically Offered: Demand","1-3"
"Accounting","ACC 797","Special Topics in Accounting","In-depth study of contemporary topics in accounting. Each offering concerns a single topic. May be repeated with permission of school to a maximum of nine hours. Prerequisite: 9 graduate hours of accounting courses; and admitted to the MAcc program. Typically Offered: Demand","1-3"
"Accounting","ACC 799","Thesis","Independent research and study connected with preparation of thesis. Prerequisite: permission of instructor; and admitted to the MAcc program. Typically Offered: Demand","1-6"
"Agricultural Business","AGB 614","International Agricultural Trade","Gains from trade, agricultural trade policies of exporters and importers, exchange rates, multilateral trade negotiations, preferential trade agreements, technical barriers and environmental regulations and trade. May be taught concurrently with AGB 514. Cannot receive credit for both AGB 514 and AGB 614. Recommended Prerequisite: AGB 334 or MKT 350. Lecture Contact Hours: 2 Lab Contact Hours: 2 Typically Offered: Spring","3"
"Agricultural Business","AGB 624","Agricultural Prices","Factors influencing the level and movement of agricultural commodity prices and prices of agricultural inputs. May be taught concurrently with AGB 524. Cannot receive credit for both AGB 524 and AGB 624. Recommended Prerequisite: AGB 334. Lecture Contact Hours: 2 Lab Contact Hours: 2 Typically Offered: Fall","3"
"Agricultural Business","AGB 634","Production Economics","Application of economics of production in agricultural and business management, examination of the relationships between inputs and outputs, and impact of technology selection on business profitability. May be taught concurrently with AGB 534. Cannot receive credit for both AGB 534 and AGB 634. Prerequisite: AGB 144. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"Agricultural Business","AGB 644","Legal Aspects of Agriculture","Legal framework impinging upon decision making of farm business including farm ownership and transfer, taxation, business organization, losses, and regulations of land and water use. May be taught concurrently with AGB 314. Cannot receive credit for both AGB 314 and AGB 644. Lecture Contact Hours: 3 Typically Offered: Fall","3"
"Agricultural Business","AGB 654","Agricultural Industry Study","A five-day study of Missouri agricultural businesses to examine the management process of a variety of management structures. May be repeated for up to four hours if traveling to a different location. May be taught concurrently with AGB 554. Cannot receive credit for both AGB 554 and AGB 654. 2 S,Su Prerequisite: permission of instructor. Typically Offered: Spring, Summer","2"
"Agricultural Business","AGB 674","Advanced Agricultural Risk Management","This course explores theory and practice of agricultural risk management in production, market, finance, human, legal, and institutional risk. Students will construct an applicable risk management plan while developing tools and problem solving skills in identifying ways to mitigate risk. May be taught concurrently with AGB 574. Cannot receive credit for both AGB 574 and AGB 674. Recommended Prerequisite: AGB 364. Lecture Contact Hours: 2 Lab Contact Hours: 2 Typically Offered: Spring","3"
"Agricultural Business","AGB 684","Farm Business Management","Economic principles applied to the organization and operation of agricultural units; tools of decision-making; and factor allocation. May be taught concurrently with AGB 584. Cannot receive credit for both AGB 584 and AGB 684. Recommended Prerequisite: AGB 144. Lecture Contact Hours: 2 Lab Contact Hours: 2 Typically Offered: Fall, Spring","3"
"Agricultural Business","AGB 694","Agricultural Entrepreneurship","This course is designed to explore the best foundational knowledge of owning your own business within the expansive industry that is agriculture. Course will cover various facets of entrepreneurship from resource evaluation to budgets and marketing. By the end of the course, not only will each student have an understanding of entrepreneurship but will also have a completed business plan built on that knowledge. Real world applications will also be explored through guest speakers from the local agricultural community and current event discussions. While most applications will be agriculturally focused, all topics that are discussed can be applied to other sectors of the business world. May be taught concurrently with AGB 594. Cannot receive credit for both AGB 594 and AGB 694. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGC 693","Capstone in Agricultural Communications","Students will understand the process of developing and publishing a feature magazine including both writing and design of the magazine. For the writing portion, students will be responsible for story idea development, interviews, executing writing and editing. The design portion will include photography and content layout. Another component of the course will be selling advertisements to help offset printing costs. Advertisements are sold to community businesses by students, who potentially could also work with the business to create the advertisement itself. Graduate students will be required to serve on the editorial team, write extra content and reach accelerated advertising goals. May be taught concurrently with AGC 493. Cannot receive credit for both AGC 493 and AGC 693. Prerequisite: AGC 313 and AGC 333. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"Agricultural Education","AGE 608","Teaching Adults in Vocational Education","Rise of the adult education movement; learning abilities, educational interests and vocational needs of adults; problems and procedures in organizing and operating adult education programs; relationship of adult education to public school education. Identical with and . Cannot receive credit for and and AGE 608. May be taught concurrently with AGE 508. Cannot receive credit for both AGE 508 and AGE 608. Prerequisite: permission of instructor. Lecture Contact Hours: 3 Typically Offered: Demand","3"
"Agricultural Education","AGE 628","Agriculture Education-Special Topics","Special study of agricultural education topics not covered in other courses. May be repeated to a maximum of five hours provided the same topic is not duplicated. May be taught concurrently with AGE 518. Cannot receive credit for both AGE 518 and AGE 628. Prerequisite: permission of instructor. Typically Offered: Demand","1-3"
"Agricultural Education","AGE 648","Agriculture in the Classroom","Course is designed to help elementary teachers better appreciate the importance of agriculture in their student’s lives and to better understand Missouri agriculture. Course stresses integration of resources available from the agricultural industry across the curriculum. May be taught concurrently with AGE 548. Cannot receive credit for both AGE 548 and AGE 648. Lecture Contact Hours: 1 Typically Offered: Summer","1"
"Agricultural Education","AGE 658","Teaching of Agriculture","Establishing objectives and organizing the course, selecting textbooks and equipment, securing and using teaching aids; using workbooks and notebooks, planning field trips, selecting and supervising projects. A C grade or better is required in this course or in AGE 558 in order to take AGE 493 or AGE 494. May be taught concurrently with AGE 558. Cannot receive credit for both AGE 558 and AGE 658. Prerequisite: SEC 302 and EDC 350; and teacher certification students must be admitted to Teacher Education. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"Agricultural Education","AGE 668","Course and Program Building in Agricultural Education","Organization and analysis of agricultural instruction courses and programs; including the adoption of resource materials to meet individual student needs. May be taught concurrently with AGE 568. Cannot receive credit for both AGE 568 and AGE 668. Prerequisite: AGE 318 and . Lecture Contact Hours: 3 Typically Offered: Spring","3"
"Agricultural Education","AGE 678","Methods of Teaching Agricultural Management","Identification, development, and utilization of supervised agriculture experience programs in Agricultural Education that includes methods of teaching program management, record keeping, and appropriate methodologies. May be taught concurrently with AGE 578. Cannot receive credit for both AGE 578 and AGE 678. Prerequisite: AGE 318 and . Lecture Contact Hours: 2 Typically Offered: Spring","2"
"Agricultural Education","AGE 688","Methods of Teaching Agricultural Laboratory Management","Prepare prospective agricultural science teachers to determine subject matter, methods of teaching, and organization of equipment and facilities as applied to agricultural laboratories in high schools. May be taught concurrently with AGE 588. Cannot receive credit for both AGE 588 and AGE 688. Prerequisite: AGE 318 and . Lecture Contact Hours: 1 Lab Contact Hours: 2 Typically Offered: Spring","2"
"Agricultural Education","AGE 718","Topics in Agricultural Education","Current developments and trends in teaching agricultural education as well as new developments in resources and techniques. May be repeated, however, only nine hours will count towards the graduate program of study. Prerequisite: permission of instructor. Typically Offered: Demand","1-3"
"Agricultural Education","AGE 728","Induction Year Teaching I","Course for the professional development of first-year teachers of agriculture. The course focuses on the pedagogical knowledge, skills, and attitudes and managerial skills needed by beginning teachers of agriculture. Prerequisite: permission of instructor. Lecture Contact Hours: 2 Typically Offered: Fall, Spring","2"
"Agricultural Education","AGE 738","Induction Year Teaching II","Course for the professional development of second-year teachers of agriculture. The course is a continuation of and focuses on the pedagogical knowledge, skills, and attitudes and managerial skills needed by beginning teachers of agriculture. Prerequisite: . Lecture Contact Hours: 2 Typically Offered: Fall, Spring","2"
"","AGN 605","Soil Fertility and Plant Nutrition","Theoretical and applied aspects of soil fertility emphasizing ion transport, nutrient availability, and root absorption in soils-plant environments. May be taught concurrently with AGN 405. Cannot receive credit for both AGN 405 and AGN 605. Prerequisite: AGN 215. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGN 635","Soil Conservation and Water Management","The history and policies surrounding management of soil and water resources will be considered, but the majority of class time will be used addressing the processes of erosion and nutrient loss, and the practices used to conserve natural resources and sustain productivity/function of cropland, pasture, urban, and wild landscapes. May be taught concurrently with AGN 335. Cannot receive credit for both AGN 335 and AGN 635. Lecture Contact Hours: 3 Typically Offered: Fall","3"
"","AGN 643","Silviculture","This course will examine natural tree and stand development, as well as fundamentals of forest stand dynamics, site productivity, stand density and tree growth. As such, this course will provide a scientific and practical basis for concepts such as regeneration techniques, density management, wildlife habitat management and other silvicultural principles. May be taught concurrently with AGN 543. Cannot receive credit for both AGN 543 and AGN 643. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGN 655","Soil Genesis, Morphology and Classification","Pedogenetic processes, macromorphology, micromorphology, redoximorphic features, and classification as related to soil taxonomy, with GIS applications for use of soil survey information discussed, if time allows. May be taught concurrently with AGN 455. Cannot receive credit for both AGN 455 and AGN 655. Recommended Prerequisite: AGN 465. Lecture Contact Hours: 2 Lab Contact Hours: 2 Typically Offered: Demand","3"
"","AGN 665","Environmental Soil Science","Application of soil physical, chemical, and biological properties influencing agriculture, natural resources, and environmental science. Students will determine site suitability for agricultural and engineering purposes using information from onsite evaluations, soil survey, and other appropriate resources. May be taught concurrently with AGN 465. Cannot receive credit for both AGN 465 and AGN 665. Recommended Prerequisite: AGN 215. Lecture Contact Hours: 2 Lab Contact Hours: 2 Typically Offered: Spring","3"
"","AGN 699","Special Topics in Natural Resources","Special study in an identified area of natural resources not treated in other courses. Recent advances and new research techniques will be discussed. Variable content course. May be repeated to a maximum of nine hours provided the same topic is not duplicated. Typically Offered: Demand","1-3"
"","AGN 725","Advanced Soils Interpretations","Field interpretation of physical and chemical properties, water relationships, and soil landscape relationships. Recommended Prerequisite: AGN 465. Lecture Contact Hours: 2 Lab Contact Hours: 3 Typically Offered: Demand","3"
"","AGN 730","Advanced Topics in Natural Resources","An advanced topic in natural resources will be addressed via faculty lectures and student projects. Variable content course. May be repeated to a maximum of nine hours provided the same topic is not duplicated. Prerequisite: permission of instructor. Typically Offered: Demand","1-3"
"","AGP 603","Suburban Horticulture","Horticultural concepts and their application to the growth and maintenance of fruit, vegetables and ornamentals common to most homes. Will not count toward the Environmental Plant Science major or Horticulture minor. May be taught concurrently with AGP 303. Cannot receive credit for both AGP 303 and AGP 603. Recommended Prerequisite: AGP 103 or AGN 115 or BIO 101 and 111 or BIO 121. Lecture Contact Hours: 3 Typically Offered: Fall, Spring","3"
"","AGP 611","Viticulture","Grapevine growth, development and adaptation of grape species and hybrids is covered. Focus is on vineyard establishment and management for wine production. Concepts relate to all wine growing regions with emphasis on grape production in the Midwest and Eastern United States. May be taught concurrently with AGP 511. Cannot receive credit for both AGP 511 and AGP 611. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGP 613","Insects Affecting Horticulture and Forestry Crops","Identification, life histories and control methods of insects affecting gardens, ornamental plants, orchards and forests. May be taught concurrently with AGP 513. Cannot receive credit for both AGP 513 and AGP 613. Prerequisite: permission of instructor. Lecture Contact Hours: 1 Lab Contact Hours: 4 Typically Offered: Demand","3"
"","AGP 625","Hydroponic Systems","This course focuses on the “growing” industry of hydroponics, and includes the different methods and systems used to grow plants without soil, and the science of plant nutrition and production. In the hands-on lab, students plan, build, and manage hydroponic systems for growing plants and apply entrepreneurial strategies for associated business plans. Field trips include visiting local hydroponic growers. May be taught concurrently with AGP 425. Cannot receive credit for both AGP 425 and AGP 625. Recommended Prerequisite: AGP 103 and AGP 104 and AGN 405 and AGP 453. Lecture Contact Hours: 2 Lab Contact Hours: 2 Typically Offered: Demand","3"
"","AGP 633","Crop Physiology","General, stress-related and post-harvest physiology of horticulture and agronomic crops in relationship to their environments. May be taught concurrently with AGP 453. Cannot receive credit for both AGP 453 and AGP 633. Recommended Prerequisite: AGP 323. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGP 641","Vegetable Production","Methods of commercial vegetable production with an emphasis on using sustainable production techniques to optimize yield and quality of vegetables. The purpose of this course is to expand knowledge in commercial vegetable production. May be taught concurrently with AGP 441. Cannot receive credit for both AGP 441 and AGP 641. Recommended Prerequisite: AGP 103 or AGN 115 or BIO 101 and 111 or BIO 121. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGP 644","High Tunnel Crop Production","Site selection, design, construction, management, and production methods of crops grown in high tunnels. Sustainable production methods are emphasized. May be taught concurrently with AGP 444. Cannot receive credit for both AGP 444 and AGP 644. Recommended Prerequisite: AGP 103 or AGN 115 or BIO 101 and 111 or BIO 121. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGP 653","Turf Science","A scientific approach to the physiology of turfgrass in response to the environment, and the selection, establishment, maintenance and pest management relevant to utility, lawn and sports turf. Field trips required. May be taught concurrently with AGP 353. Cannot receive credit for both AGP 353 and AGP 653. Recommended Prerequisite: AGP 103 or BIO 101 and 111 or BIO 121. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGP 655","Plant Molecular Biology","This course encompasses detailed coverage of nucleic acids, plant genomes, gene structure and expression, DNA replication and repair, and cell reproduction. Students will also be exposed to the major molecular underpinnings of plant survival with topics from primary literature, such as regulation of photosynthesis, nitrogen metabolism, drought response, and cold tolerance. Bioinformatics will also be introduced. May be taught concurrently with AGP 455. Cannot receive credit for both AGP 455 and AGP 655. Lecture Contact Hours: 3 Typically Offered: Fall","3"
"","AGP 660","Site Specific Techniques in Agriculture and Natural Resources","An overview of the theory and application of site-specific techniques used in agriculture and natural resources with emphasis on precision agronomy. Techniques will include: guidance systems, remote sensing, drone operation, variable rate application, and yield monitoring. May be taught concurrently with AGP 460. Cannot receive credit for both AGP 460 and AGP 660. Recommended Prerequisite: 12 hours of AGN or AGP courses. Lecture Contact Hours: 2 Lab Contact Hours: 2 Typically Offered: Spring","3"
"","AGP 663","Greenhouse Production","Factors involved in site-selection, construction and management of greenhouses and other controlled-environment structures for production of floriculture and food crops. Sustainable production methods are emphasized. May be taught concurrently with AGP 543. Cannot receive credit for both AGP 543 and AGP 663. Recommended Prerequisite: AGP 103. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGP 665","Grain Crops for Food, Feed and Energy","Adaptation, production, and utilization of the major grain crops for human and animal (livestock and wildlife) consumption and energy production. May be taught concurrently with AGP 365. Cannot receive credit for both AGP 365 and AGP 665. Lecture Contact Hours: 3 Typically Offered: Spring","3"
"","AGP 670","Forage Crops for Animals and the Environment","Adaptation, production and utilization of the major forage crops for grazing, hay, and silage production, as well as their effects on environmental quality and wildlife. May be taught concurrently with AGP 370. Cannot receive credit for both AGP 370 and AGP 670. Prerequisite: AGP 103 or AGN 115 or equivalent. Lecture Contact Hours: 3 Typically Offered: Fall","3"
"","AGP 673","Plant Propagation","Practices employed by fruit and ornamental plant producers in propagation of plants, including seeds, cuttings, layerings, grafting and micropropagation. May be taught concurrently with AGP 573. Cannot receive credit for both AGP 573 and AGP 673. Recommended Prerequisite: AGP 103; and AGN 115 or BIO 121; and CHM 107 or CHM 116 or CHM 160. Lecture Contact Hours: 2 Lab Contact Hours: 2 Typically Offered: Fall","3"
